"subj" "trial" "RT" "BPR_Resp" "ERR.code" "eat" "targ" "dist" "BPR_dir" "BPR_corrResp" "BPR_pos" "task.soa" "cond" "targ_ID" "subset" "dist_ID" "sem.pair" "blk" "pl" "occ" "sem.kat" "phon.ons" "LatSq1" "LatSq2" "LatSq3" "LatSq4" "cross.coding1" "cross.coding2" "cross.coding3" "cross.coding4" "cross.coding5" "ver"
"930" 2 188 763 "/" "0" "sonaPRP" "g_Hund__.wav" "Hund____.bmp" "rechts__.bmp" ">" 672 500 1 17 2 17 12 1 2 2 1 8 4 2 1 3 17 149 228 308 406 2
"931" 2 189 1030 "<" "+" "sonaPRP" "g_Schwei.wav" "Fahrra__.bmp" "links___.bmp" "<" 312 500 3 28 2 9 2 1 2 2 1 13 4 2 1 3 45 131 9 28 379 2
"932" 2 189 689 "/" "0" "sonaPRP" "g_Schwei.wav" "Fahrra__.bmp" "links___.bmp" "<" 312 500 3 28 2 9 2 1 2 2 1 13 4 2 1 3 45 131 9 28 379 2
"933" 2 190 628 ">" "+" "sonaPRP" "g_Dudels.wav" "Staubs__.bmp" "rechts__.bmp" ">" 312 500 4 5 2 29 15 1 2 2 5 4 4 2 1 3 103 5 29 336 445 2
"934" 2 190 1573 "/" "0" "sonaPRP" "g_Dudels.wav" "Staubs__.bmp" "rechts__.bmp" ">" 312 500 4 5 2 29 15 1 2 2 5 4 4 2 1 3 103 5 29 336 445 2
"935" 2 191 781 ">" "+" "sonaPRP" "g_Harfe_.wav" "Floete__.bmp" "rechts__.bmp" ">" 312 0 2 16 1 10 8 1 2 2 5 8 4 2 1 3 62 449 10 16 404 2
"936" 2 191 974 "/" "1" "sonaPRP" "g_Harfe_.wav" "Floete__.bmp" "rechts__.bmp" ">" 312 0 2 16 1 10 8 1 2 2 5 8 4 2 1 3 62 449 10 16 404 2
"937" 2 192 811 "<" "+" "sonaPRP" "g_Fahrra.wav" "Fahrra__.bmp" "links___.bmp" "<" 672 0 1 9 1 9 3 1 2 2 2 6 4 2 1 3 44 129 9 288 377 2
"938" 2 192 976 "/" "0" "sonaPRP" "g_Fahrra.wav" "Fahrra__.bmp" "links___.bmp" "<" 672 0 1 9 1 9 3 1 2 2 2 6 4 2 1 3 44 129 9 288 377 2
"939" 2 193 479 ">" "+" "sonaPRP" "g_Ente__.wav" "Orgel___.bmp" "rechts__.bmp" ">" 672 500 3 7 2 22 6 1 2 2 1 5 4 2 1 3 7 161 238 22 428 2
"940" 2 193 1823 "/" "1" "sonaPRP" "g_Ente__.wav" "Orgel___.bmp" "rechts__.bmp" ">" 672 500 3 7 2 22 6 1 2 2 1 5 4 2 1 3 7 161 238 22 428 2
"941" 2 194 718 "<" "+" "sonaPRP" "g_Geige_.wav" "Hund____.bmp" "links___.bmp" "<" 672 500 4 11 2 17 11 1 2 2 5 7 4 2 1 3 17 11 230 310 409 2
"942" 2 194 1675 "/" "0" "sonaPRP" "g_Geige_.wav" "Hund____.bmp" "links___.bmp" "<" 672 500 4 11 2 17 11 1 2 2 5 7 4 2 1 3 17 11 230 310 409 2
"943" 2 197 450 "<" "+" "sonaPRP" "g_Frosch.wav" "Hubsch__.bmp" "links___.bmp" "<" 312 500 5 90 9 96 0 0 0 0 1 6 0 0 0 0 460 462 464 466 468 2
"944" 2 197 973 "/" "0" "sonaPRP" "g_Frosch.wav" "Hubsch__.bmp" "links___.bmp" "<" 312 500 5 90 9 96 0 0 0 0 1 6 0 0 0 0 460 462 464 466 468 2
"945" 2 198 666 ">" "+" "sonaPRP" "g_Toilet.wav" "Pistol__.bmp" "rechts__.bmp" ">" 672 0 6 95 9 94 0 0 0 0 8 14 0 0 0 0 461 463 465 467 469 2
"946" 2 198 956 "/" "0" "sonaPRP" "g_Toilet.wav" "Pistol__.bmp" "rechts__.bmp" ">" 672 0 6 95 9 94 0 0 0 0 8 14 0 0 0 0 461 463 465 467 469 2
"947" 2 199 458 "<" "+" "sonaPRP" "g_Gitarr.wav" "Elefan__.bmp" "links___.bmp" "<" 312 0 4 12 1 6 4 2 2 3 5 7 1 3 4 2 43 6 12 281 369 2
"948" 2 199 926 "/" "0" "sonaPRP" "g_Gitarr.wav" "Elefan__.bmp" "links___.bmp" "<" 312 0 4 12 1 6 4 2 2 3 5 7 1 3 4 2 43 6 12 281 369 2
"949" 2 200 458 ">" "+" "sonaPRP" "g_Schwei.wav" "Schwei__.bmp" "rechts__.bmp" ">" 312 500 1 28 2 28 2 2 2 3 1 13 1 3 4 2 96 179 252 28 439 2
"950" 2 200 578 "/" "0" "sonaPRP" "g_Schwei.wav" "Schwei__.bmp" "rechts__.bmp" ">" 312 500 1 28 2 28 2 2 2 3 1 13 1 3 4 2 96 179 252 28 439 2
"951" 2 201 556 ">" "+" "sonaPRP" "g_Hahn__.wav" "Ente____.bmp" "rechts__.bmp" ">" 672 0 2 14 1 7 6 2 2 3 1 8 1 3 4 2 7 14 222 303 397 2
"952" 2 201 1103 "/" "0" "sonaPRP" "g_Hahn__.wav" "Ente____.bmp" "rechts__.bmp" ">" 672 0 2 14 1 7 6 2 2 3 1 8 1 3 4 2 7 14 222 303 397 2
"953" 2 202 414 "<" "+" "sonaPRP" "g_Floete.wav" "Besen___.bmp" "links___.bmp" "<" 672 500 3 10 2 3 8 2 2 3 5 6 1 3 4 2 35 3 10 271 358 2
"954" 2 202 864 "/" "0" "sonaPRP" "g_Floete.wav" "Besen___.bmp" "links___.bmp" "<" 672 500 3 10 2 3 8 2 2 3 5 6 1 3 4 2 35 3 10 271 358 2
"955" 2 203 380 ">" "+" "sonaPRP" "g_Bohrer.wav" "Hammer__.bmp" "rechts__.bmp" ">" 672 500 2 4 2 15 7 2 2 3 4 3 1 3 4 2 4 121 15 273 361 2
"956" 2 203 951 "/" "0" "sonaPRP" "g_Bohrer.wav" "Hammer__.bmp" "rechts__.bmp" ">" 672 500 2 4 2 15 7 2 2 3 4 3 1 3 4 2 4 121 15 273 361 2
"957" 2 204 588 "<" "+" "sonaPRP" "g_Schere.wav" "Saege___.bmp" "links___.bmp" "<" 312 0 2 26 1 24 14 2 2 3 4 13 1 3 4 2 90 174 247 24 26 2
"958" 2 204 922 "/" "0" "sonaPRP" "g_Schere.wav" "Saege___.bmp" "links___.bmp" "<" 312 0 2 26 1 24 14 2 2 3 4 13 1 3 4 2 90 174 247 24 26 2
"959" 2 205 448 ">" "+" "sonaPRP" "g_Orgel_.wav" "Hund____.bmp" "rechts__.bmp" ">" 672 0 3 22 1 17 11 2 2 3 5 11 1 3 4 2 17 151 229 22 408 2
"960" 2 205 839 "/" "0" "sonaPRP" "g_Orgel_.wav" "Hund____.bmp" "rechts__.bmp" ">" 672 0 3 22 1 17 11 2 2 3 5 11 1 3 4 2 17 151 229 22 408 2
"961" 2 206 686 ">" "+" "sonaPRP" "g_Dudels.wav" "Trompe__.bmp" "rechts__.bmp" ">" 312 500 2 5 2 31 15 2 2 3 5 4 1 3 4 2 38 5 203 276 31 2
"962" 2 206 1649 "/" "0" "sonaPRP" "g_Dudels.wav" "Trompe__.bmp" "rechts__.bmp" ">" 312 500 2 5 2 31 15 2 2 3 5 4 1 3 4 2 38 5 203 276 31 2
"963" 2 207 581 "<" "+" "sonaPRP" "g_Kuh___.wav" "Affe____.bmp" "links___.bmp" "<" 312 0 2 20 1 1 10 2 2 3 1 9 1 3 4 2 1 158 232 20 419 2
"964" 2 207 941 "/" "0" "sonaPRP" "g_Kuh___.wav" "Affe____.bmp" "links___.bmp" "<" 312 0 2 20 1 1 10 2 2 3 1 9 1 3 4 2 1 158 232 20 419 2
"965" 2 208 469 "<" "+" "sonaPRP" "g_Schiff.wav" "Harfe___.bmp" "links___.bmp" "<" 672 500 3 27 2 16 16 2 2 3 2 13 1 3 4 2 63 148 226 16 27 2
"966" 2 208 927 "/" "0" "sonaPRP" "g_Schiff.wav" "Harfe___.bmp" "links___.bmp" "<" 672 500 3 27 2 16 16 2 2 3 2 13 1 3 4 2 63 148 226 16 27 2
"967" 2 209 597 ">" "+" "sonaPRP" "g_Geige_.wav" "Orgel___.bmp" "rechts__.bmp" ">" 672 500 2 11 2 22 11 2 2 3 5 7 1 3 4 2 51 11 216 22 386 2
"968" 2 209 1381 "/" "0" "sonaPRP" "g_Geige_.wav" "Orgel___.bmp" "rechts__.bmp" ">" 672 500 2 11 2 22 11 2 2 3 5 7 1 3 4 2 51 11 216 22 386 2
"969" 2 210 391 "<" "+" "sonaPRP" "g_Loewe_.wav" "Schiff__.bmp" "links___.bmp" "<" 672 500 4 21 2 27 9 2 2 3 1 10 1 3 4 2 95 21 251 332 27 2
"970" 2 210 1073 "/" "0" "sonaPRP" "g_Loewe_.wav" "Schiff__.bmp" "links___.bmp" "<" 672 500 4 21 2 27 9 2 2 3 1 10 1 3 4 2 95 21 251 332 27 2
"971" 2 211 669 "<" "+" "sonaPRP" "g_Hammer.wav" "Dudels__.bmp" "links___.bmp" "<" 312 0 3 15 1 5 7 2 2 3 4 8 1 3 4 2 39 5 15 277 365 2
"972" 2 211 998 "/" "0" "sonaPRP" "g_Hammer.wav" "Dudels__.bmp" "links___.bmp" "<" 312 0 3 15 1 5 7 2 2 3 4 8 1 3 4 2 39 5 15 277 365 2
"973" 2 212 679 ">" "+" "sonaPRP" "g_Glocke.wav" "Glocke__.bmp" "rechts__.bmp" ">" 672 0 1 13 1 13 5 2 2 3 6 7 1 3 4 2 13 140 219 298 392 2
"974" 2 212 1172 "/" "0" "sonaPRP" "g_Glocke.wav" "Glocke__.bmp" "rechts__.bmp" ">" 672 0 1 13 1 13 5 2 2 3 6 7 1 3 4 2 13 140 219 298 392 2
"975" 2 213 606 "<" "+" "sonaPRP" "g_Affe__.wav" "Affe____.bmp" "links___.bmp" "<" 672 500 1 1 2 1 10 2 2 3 1 1 1 3 4 2 1 113 191 263 349 2
"976" 2 213 719 "/" "0" "sonaPRP" "g_Affe__.wav" "Affe____.bmp" "links___.bmp" "<" 672 500 1 1 2 1 10 2 2 3 1 1 1 3 4 2 1 113 191 263 349 2
"977" 2 214 512 ">" "+" "sonaPRP" "g_Tromme.wav" "Elefan__.bmp" "rechts__.bmp" ">" 312 500 3 30 2 6 4 2 2 3 5 14 1 3 4 2 42 6 207 280 30 2
"978" 2 214 601 "/" "0" "sonaPRP" "g_Tromme.wav" "Elefan__.bmp" "rechts__.bmp" ">" 312 500 3 30 2 6 4 2 2 3 5 14 1 3 4 2 42 6 207 280 30 2
"979" 2 215 625 ">" "+" "sonaPRP" "g_Zug___.wav" "Harfe___.bmp" "rechts__.bmp" ">" 312 0 4 32 1 16 16 2 2 3 2 15 1 3 4 2 64 32 227 16 405 2
"980" 2 215 863 "/" "0" "sonaPRP" "g_Zug___.wav" "Harfe___.bmp" "rechts__.bmp" ">" 312 0 4 32 1 16 16 2 2 3 2 15 1 3 4 2 64 32 227 16 405 2
"981" 2 216 526 "<" "+" "sonaPRP" "g_Trompe.wav" "Staubs__.bmp" "links___.bmp" "<" 312 0 3 31 1 29 15 2 2 3 5 14 1 3 4 2 101 183 29 335 31 2
"982" 2 216 1281 "/" "0" "sonaPRP" "g_Trompe.wav" "Staubs__.bmp" "links___.bmp" "<" 312 0 3 31 1 29 15 2 2 3 5 14 1 3 4 2 101 183 29 335 31 2
"983" 2 217 497 "<" "+" "sonaPRP" "g_Hund__.wav" "Zug_____.bmp" "links___.bmp" "<" 672 500 3 17 2 32 12 2 2 3 1 8 1 3 4 2 17 32 262 347 447 2
"984" 2 217 767 "/" "0" "sonaPRP" "g_Hund__.wav" "Zug_____.bmp" "links___.bmp" "<" 672 500 3 17 2 32 12 2 2 3 1 8 1 3 4 2 17 32 262 347 447 2
"985" 2 218 519 "<" "+" "sonaPRP" "g_Esel__.wav" "Geige___.bmp" "links___.bmp" "<" 312 500 4 8 2 11 13 2 2 3 1 5 1 3 4 2 8 11 218 294 388 2
"986" 2 218 1599 "/" "0" "sonaPRP" "g_Esel__.wav" "Geige___.bmp" "links___.bmp" "<" 312 500 4 8 2 11 13 2 2 3 1 5 1 3 4 2 8 11 218 294 388 2
"987" 2 219 584 ">" "+" "sonaPRP" "g_Harfe_.wav" "Besen___.bmp" "rechts__.bmp" ">" 312 0 4 16 1 3 8 2 2 3 5 8 1 3 4 2 36 3 198 16 359 2
"988" 2 219 1905 "/" "0" "sonaPRP" "g_Harfe_.wav" "Besen___.bmp" "rechts__.bmp" ">" 312 0 4 16 1 3 8 2 2 3 5 8 1 3 4 2 36 3 198 16 359 2
"989" 2 220 741 "<" "+" "sonaPRP" "g_Klinge.wav" "Schwei__.bmp" "links___.bmp" "<" 672 500 4 19 2 28 5 2 2 3 6 9 1 3 4 2 98 181 19 28 442 2
"990" 2 220 867 "/" "0" "sonaPRP" "g_Klinge.wav" "Schwei__.bmp" "links___.bmp" "<" 672 500 4 19 2 28 5 2 2 3 6 9 1 3 4 2 98 181 19 28 442 2
"991" 2 221 425 "<" "+" "sonaPRP" "g_Saege_.wav" "Saege___.bmp" "links___.bmp" "<" 672 500 1 24 2 24 14 2 2 3 4 12 1 3 4 2 83 165 240 24 433 2
"992" 2 221 701 "/" "0" "sonaPRP" "g_Saege_.wav" "Saege___.bmp" "links___.bmp" "<" 672 500 1 24 2 24 14 2 2 3 4 12 1 3 4 2 83 165 240 24 433 2
"993" 2 222 530 "<" "+" "sonaPRP" "g_Katze_.wav" "Katze___.bmp" "links___.bmp" "<" 672 0 1 18 1 18 9 2 2 3 1 9 1 3 4 2 65 152 18 311 410 2
"994" 2 222 762 "/" "0" "sonaPRP" "g_Katze_.wav" "Katze___.bmp" "links___.bmp" "<" 672 0 1 18 1 18 9 2 2 3 1 9 1 3 4 2 65 152 18 311 410 2
"995" 2 223 631 ">" "+" "sonaPRP" "g_Elefan.wav" "Schwei__.bmp" "rechts__.bmp" ">" 312 0 2 6 1 28 2 2 2 3 1 5 1 3 4 2 41 6 206 28 368 2
"996" 2 223 1573 "/" "0" "sonaPRP" "g_Elefan.wav" "Schwei__.bmp" "rechts__.bmp" ">" 312 0 2 6 1 28 2 2 2 3 1 5 1 3 4 2 41 6 206 28 368 2
"997" 2 224 1373 ">" "+" "sonaPRP" "g_Auto__.wav" "Fahrra__.bmp" "rechts__.bmp" ">" 672 500 2 2 2 9 3 2 2 3 2 2 1 3 4 2 2 118 9 266 353 2
"998" 2 224 1149 "/" "0" "sonaPRP" "g_Auto__.wav" "Fahrra__.bmp" "rechts__.bmp" ">" 672 500 2 2 2 9 3 2 2 3 2 2 1 3 4 2 2 118 9 266 353 2
"999" 2 225 851 ">" "+" "sonaPRP" "g_Ente__.wav" "Ente____.bmp" "rechts__.bmp" ">" 312 500 1 7 2 7 6 2 2 3 1 5 1 3 4 2 7 123 208 282 370 2
"1000" 2 225 927 "/" "0" "sonaPRP" "g_Ente__.wav" "Ente____.bmp" "rechts__.bmp" ">" 312 500 1 7 2 7 6 2 2 3 1 5 1 3 4 2 7 123 208 282 370 2
"1001" 2 226 699 "<" "+" "sonaPRP" "g_Besen_.wav" "Besen___.bmp" "links___.bmp" "<" 312 0 1 3 1 3 1 2 2 3 3 3 1 3 4 2 33 3 197 269 356 2
"1002" 2 226 1048 "/" "0" "sonaPRP" "g_Besen_.wav" "Besen___.bmp" "links___.bmp" "<" 312 0 1 3 1 3 1 2 2 3 3 3 1 3 4 2 33 3 197 269 356 2
"1003" 2 227 596 ">" "+" "sonaPRP" "g_Schaf_.wav" "Schaf___.bmp" "rechts__.bmp" ">" 672 0 1 25 1 25 13 2 2 3 1 13 1 3 4 2 87 169 243 25 435 2
"1004" 2 227 963 "/" "0" "sonaPRP" "g_Schaf_.wav" "Schaf___.bmp" "rechts__.bmp" ">" 672 0 1 25 1 25 13 2 2 3 1 13 1 3 4 2 87 169 243 25 435 2
"1005" 2 228 714 "<" "+" "sonaPRP" "g_Pferd_.wav" "Zug_____.bmp" "links___.bmp" "<" 312 0 4 23 1 32 12 2 2 3 1 6 1 3 4 2 112 32 23 348 448 2
"1006" 2 228 1120 "/" "0" "sonaPRP" "g_Pferd_.wav" "Zug_____.bmp" "links___.bmp" "<" 312 0 4 23 1 32 12 2 2 3 1 6 1 3 4 2 112 32 23 348 448 2
"1007" 2 229 529 ">" "+" "sonaPRP" "g_Staubs.wav" "Auto____.bmp" "rechts__.bmp" ">" 312 500 4 29 2 2 1 2 2 3 3 13 1 3 4 2 2 119 29 268 355 2
"1008" 2 229 858 "/" "0" "sonaPRP" "g_Staubs.wav" "Auto____.bmp" "rechts__.bmp" ">" 312 500 4 29 2 2 1 2 2 3 3 13 1 3 4 2 2 119 29 268 355 2
"1009" 2 230 475 ">" "+" "sonaPRP" "g_Fahrra.wav" "Loewe___.bmp" "rechts__.bmp" ">" 672 0 3 9 1 21 3 2 2 3 2 6 1 3 4 2 76 21 9 320 424 2
"1010" 2 230 898 "/" "0" "sonaPRP" "g_Fahrra.wav" "Loewe___.bmp" "rechts__.bmp" ">" 672 0 3 9 1 21 3 2 2 3 2 6 1 3 4 2 76 21 9 320 424 2
"1011" 2 231 712 ">" "+" "sonaPRP" "g_Bohrer.wav" "Bohrer__.bmp" "rechts__.bmp" ">" 312 500 1 4 2 4 7 2 2 4 4 3 3 4 2 1 4 120 199 272 360 2
"1012" 2 231 767 "/" "0" "sonaPRP" "g_Bohrer.wav" "Bohrer__.bmp" "rechts__.bmp" ">" 312 500 1 4 2 4 7 2 2 4 4 3 3 4 2 1 4 120 199 272 360 2
"1013" 2 232 525 ">" "-" "sonaPRP" "g_Katze_.wav" "Glocke__.bmp" "links___.bmp" "<" 672 0 4 18 1 13 9 2 2 4 1 9 3 4 2 1 13 142 18 301 395 2
"1014" 2 232 1639 "/" "0" "sonaPRP" "g_Katze_.wav" "Glocke__.bmp" "links___.bmp" "<" 672 0 4 18 1 13 9 2 2 4 1 9 3 4 2 1 13 142 18 301 395 2
"1015" 2 233 620 "<" "+" "sonaPRP" "g_Elefan.wav" "Elefan__.bmp" "links___.bmp" "<" 312 0 1 6 1 6 2 2 2 4 1 5 3 4 2 1 40 6 205 279 367 2
"1016" 2 233 1003 "/" "0" "sonaPRP" "g_Elefan.wav" "Elefan__.bmp" "links___.bmp" "<" 312 0 1 6 1 6 2 2 2 4 1 5 3 4 2 1 40 6 205 279 367 2
"1017" 2 234 815 "<" "+" "sonaPRP" "g_Trompe.wav" "Dudels__.bmp" "links___.bmp" "<" 672 0 2 31 1 5 15 2 2 4 5 14 3 4 2 1 108 5 258 342 31 2
"1018" 2 234 1772 "/" "0" "sonaPRP" "g_Trompe.wav" "Dudels__.bmp" "links___.bmp" "<" 672 0 2 31 1 5 15 2 2 4 5 14 3 4 2 1 108 5 258 342 31 2
"1019" 2 235 1094 ">" "+" "sonaPRP" "g_Affe__.wav" "Floete__.bmp" "rechts__.bmp" ">" 312 500 4 1 2 10 10 2 2 4 1 1 3 4 2 1 1 135 10 292 384 2
"1020" 2 235 925 "/" "0" "sonaPRP" "g_Affe__.wav" "Floete__.bmp" "rechts__.bmp" ">" 312 500 4 1 2 10 10 2 2 4 1 1 3 4 2 1 1 135 10 292 384 2
"1021" 2 236 727 ">" "+" "sonaPRP" "g_Klinge.wav" "Schere__.bmp" "rechts__.bmp" ">" 672 500 3 19 2 26 5 2 2 4 6 9 3 4 2 1 91 175 19 327 26 2
"1022" 2 236 763 "/" "0" "sonaPRP" "g_Klinge.wav" "Schere__.bmp" "rechts__.bmp" ">" 672 500 3 19 2 26 5 2 2 4 6 9 3 4 2 1 91 175 19 327 26 2
"1023" 2 237 723 ">" "+" "sonaPRP" "g_Orgel_.wav" "Geige___.bmp" "rechts__.bmp" ">" 312 0 2 22 1 11 11 2 2 4 5 11 3 4 2 1 78 11 237 22 427 2
"1024" 2 237 1242 "/" "0" "sonaPRP" "g_Orgel_.wav" "Geige___.bmp" "rechts__.bmp" ">" 312 0 2 22 1 11 11 2 2 4 5 11 3 4 2 1 78 11 237 22 427 2
"1025" 2 238 532 "<" "+" "sonaPRP" "g_Harfe_.wav" "Ente____.bmp" "links___.bmp" "<" 672 0 3 16 1 7 8 2 2 4 5 8 3 4 2 1 7 124 210 16 372 2
"1026" 2 238 976 "/" "0" "sonaPRP" "g_Harfe_.wav" "Ente____.bmp" "links___.bmp" "<" 672 0 3 16 1 7 8 2 2 4 5 8 3 4 2 1 7 124 210 16 372 2
"1027" 2 239 989 ">" "+" "sonaPRP" "g_Esel__.wav" "Hammer__.bmp" "rechts__.bmp" ">" 672 500 3 8 2 15 13 2 2 4 1 5 3 4 2 1 8 145 15 307 401 2
"1028" 2 239 1083 "/" "0" "sonaPRP" "g_Esel__.wav" "Hammer__.bmp" "rechts__.bmp" ">" 672 500 3 8 2 15 13 2 2 4 1 5 3 4 2 1 8 145 15 307 401 2
"1029" 2 240 693 ">" "+" "sonaPRP" "g_Hahn__.wav" "Hahn____.bmp" "rechts__.bmp" ">" 312 0 1 14 1 14 6 2 2 4 1 8 3 4 2 1 56 14 221 302 396 2
"1030" 2 240 1018 "/" "0" "sonaPRP" "g_Hahn__.wav" "Hahn____.bmp" "rechts__.bmp" ">" 312 0 1 14 1 14 6 2 2 4 1 8 3 4 2 1 56 14 221 302 396 2
"1031" 2 241 616 "<" "+" "sonaPRP" "g_Tromme.wav" "Gitarr__.bmp" "links___.bmp" "<" 312 500 2 30 2 12 4 2 2 4 5 14 3 4 2 1 105 185 12 338 30 2
"1032" 2 241 717 "/" "0" "sonaPRP" "g_Tromme.wav" "Gitarr__.bmp" "links___.bmp" "<" 312 500 2 30 2 12 4 2 2 4 5 14 3 4 2 1 105 185 12 338 30 2
"1033" 2 242 845 "<" "+" "sonaPRP" "g_Dudels.wav" "Dudels__.bmp" "links___.bmp" "<" 312 500 1 5 2 5 15 2 2 4 5 4 3 4 2 1 37 5 202 275 364 2
"1034" 2 242 821 "/" "0" "sonaPRP" "g_Dudels.wav" "Dudels__.bmp" "links___.bmp" "<" 312 500 1 5 2 5 15 2 2 4 5 4 3 4 2 1 37 5 202 275 364 2
"1035" 2 243 674 ">" "+" "sonaPRP" "g_Besen_.wav" "Kuh_____.bmp" "rechts__.bmp" ">" 672 0 4 3 1 20 1 2 2 4 3 3 3 4 2 1 73 3 233 20 421 2
"1036" 2 243 932 "/" "0" "sonaPRP" "g_Besen_.wav" "Kuh_____.bmp" "rechts__.bmp" ">" 672 0 4 3 1 20 1 2 2 4 3 3 3 4 2 1 73 3 233 20 421 2
"1037" 2 244 898 ">" "+" "sonaPRP" "g_Geige_.wav" "Geige___.bmp" "rechts__.bmp" ">" 312 500 1 11 2 11 11 2 2 4 5 7 3 4 2 1 50 11 215 293 385 2
"1038" 2 244 800 "/" "0" "sonaPRP" "g_Geige_.wav" "Geige___.bmp" "rechts__.bmp" ">" 312 500 1 11 2 11 11 2 2 4 5 7 3 4 2 1 50 11 215 293 385 2
"1039" 2 245 525 "<" "+" "sonaPRP" "g_Schiff.wav" "Zug_____.bmp" "links___.bmp" "<" 312 500 2 27 2 32 16 2 2 4 2 13 3 4 2 1 93 32 250 330 27 2
"1040" 2 245 1093 "/" "0" "sonaPRP" "g_Schiff.wav" "Zug_____.bmp" "links___.bmp" "<" 312 500 2 27 2 32 16 2 2 4 2 13 3 4 2 1 93 32 250 330 27 2
"1041" 2 246 1001 "<" "+" "sonaPRP" "g_Floete.wav" "Harfe___.bmp" "links___.bmp" "<" 672 500 2 10 2 16 8 2 2 4 5 6 3 4 2 1 48 133 10 16 382 2
"1042" 2 246 893 "/" "0" "sonaPRP" "g_Floete.wav" "Harfe___.bmp" "links___.bmp" "<" 672 500 2 10 2 16 8 2 2 4 5 6 3 4 2 1 48 133 10 16 382 2
"1043" 2 247 672 ">" "+" "sonaPRP" "g_Glocke.wav" "Schere__.bmp" "rechts__.bmp" ">" 672 0 4 13 1 26 5 2 2 4 6 7 3 4 2 1 13 176 248 328 26 2
"1044" 2 247 1016 "/" "0" "sonaPRP" "g_Glocke.wav" "Schere__.bmp" "rechts__.bmp" ">" 672 0 4 13 1 26 5 2 2 4 6 7 3 4 2 1 13 176 248 328 26 2
"1045" 2 248 501 "<" "-" "sonaPRP" "g_Schaf_.wav" "Hammer__.bmp" "rechts__.bmp" ">" 672 0 4 25 1 15 13 2 2 4 1 13 3 4 2 1 60 146 15 25 402 2
"1046" 2 248 1118 "/" "0" "sonaPRP" "g_Schaf_.wav" "Hammer__.bmp" "rechts__.bmp" ">" 672 0 4 25 1 15 13 2 2 4 1 13 3 4 2 1 60 146 15 25 402 2
"1047" 2 249 693 "<" "+" "sonaPRP" "g_Pferd_.wav" "Tromme__.bmp" "links___.bmp" "<" 312 0 3 23 1 30 12 2 2 4 1 6 3 4 2 1 106 186 23 339 30 2
"1048" 2 249 999 "/" "0" "sonaPRP" "g_Pferd_.wav" "Tromme__.bmp" "links___.bmp" "<" 312 0 3 23 1 30 12 2 2 4 1 6 3 4 2 1 106 186 23 339 30 2
"1049" 2 250 1062 "<" "+" "sonaPRP" "g_Staubs.wav" "Kuh_____.bmp" "links___.bmp" "<" 672 500 3 29 2 20 1 2 2 4 3 13 3 4 2 1 72 159 29 20 420 2
"1050" 2 250 951 "/" "0" "sonaPRP" "g_Staubs.wav" "Kuh_____.bmp" "links___.bmp" "<" 672 500 3 29 2 20 1 2 2 4 3 13 3 4 2 1 72 159 29 20 420 2
"1051" 2 251 586 "<" "+" "sonaPRP" "g_Loewe_.wav" "Glocke__.bmp" "links___.bmp" "<" 672 500 3 21 2 13 9 2 2 4 1 10 3 4 2 1 13 21 220 300 394 2
"1052" 2 251 844 "/" "0" "sonaPRP" "g_Loewe_.wav" "Glocke__.bmp" "links___.bmp" "<" 672 500 3 21 2 13 9 2 2 4 1 10 3 4 2 1 13 21 220 300 394 2
"1053" 2 252 742 ">" "+" "sonaPRP" "g_Saege_.wav" "Affe____.bmp" "rechts__.bmp" ">" 312 500 4 24 2 1 14 2 2 4 4 12 3 4 2 1 1 116 194 24 351 2
"1054" 2 252 1097 "/" "0" "sonaPRP" "g_Saege_.wav" "Affe____.bmp" "rechts__.bmp" ">" 312 500 4 24 2 1 14 2 2 4 4 12 3 4 2 1 1 116 194 24 351 2
"1055" 2 253 689 "<" "+" "sonaPRP" "g_Zug___.wav" "Esel____.bmp" "links___.bmp" "<" 672 0 3 32 1 8 16 2 2 4 2 15 3 4 2 1 8 32 213 286 376 2
"1056" 2 253 946 "/" "0" "sonaPRP" "g_Zug___.wav" "Esel____.bmp" "links___.bmp" "<" 672 0 3 32 1 8 16 2 2 4 2 15 3 4 2 1 8 32 213 286 376 2
"1057" 2 254 513 ">" "+" "sonaPRP" "g_Kuh___.wav" "Kuh_____.bmp" "rechts__.bmp" ">" 672 0 1 20 1 20 10 2 2 4 1 9 3 4 2 1 71 157 231 20 418 2
"1058" 2 254 770 "/" "0" "sonaPRP" "g_Kuh___.wav" "Kuh_____.bmp" "rechts__.bmp" ">" 672 0 1 20 1 20 10 2 2 4 1 9 3 4 2 1 71 157 231 20 418 2
"1059" 2 255 744 ">" "+" "sonaPRP" "g_Hund__.wav" "Pferd___.bmp" "rechts__.bmp" ">" 312 500 2 17 2 23 12 2 2 4 1 8 3 4 2 1 17 150 23 309 407 2
"1060" 2 255 679 "/" "0" "sonaPRP" "g_Hund__.wav" "Pferd___.bmp" "rechts__.bmp" ">" 312 500 2 17 2 23 12 2 2 4 1 8 3 4 2 1 17 150 23 309 407 2
"1061" 2 256 629 ">" "+" "sonaPRP" "g_Schere.wav" "Schere__.bmp" "rechts__.bmp" ">" 672 0 1 26 1 26 14 2 2 4 4 13 3 4 2 1 89 173 246 326 26 2
"1062" 2 256 782 "/" "0" "sonaPRP" "g_Schere.wav" "Schere__.bmp" "rechts__.bmp" ">" 672 0 1 26 1 26 14 2 2 4 4 13 3 4 2 1 89 173 246 326 26 2
