"targ_ID" "cond" "task.soa" "subj" "trial" "RT.task1" "ERR.code.task1" "RT.task2" "ERR.code.task2" "dist_ID" "blk" "ERR.task1" "ERR.task2.old" "ERR.task2" "RT.task1.old" "RT.task2.old" "out" "exp"
"3989" "Schwein" "unrelated" "0" "4" 390 552 "correct" 1342 "correct" "Fahrrad" "4" 0 0 0 552 1342 0 2
"3990" "Schwein" "unrelated" "0" "22" 188 643 "correct" 826 "correct" "Fahrrad" "1" 0 0 0 643 826 0 2
"3991" "Schwein" "unrelated" "0" "11" 366 739 "correct" 1085 "correct" "Fahrrad" "4" 0 0 0 739 1085 0 2
"3992" "Schwein" "unrelated" "0" "2" 297 418 "correct" 688 "correct" "Fahrrad" "3" 0 0 0 418 688 0 2
"3993" "Schwein" "unrelated" "0" "8" 216 575 "correct" 1219 "correct" "Fahrrad" "2" 0 0 0 575 1219 0 2
"3994" "Schwein" "unrelated" "0" "20" 383 518 "correct" 764 "correct" "Fahrrad" "4" 0 0 0 518 764 0 2
"3995" "Schwein" "unrelated" "0" "19" 358 477 "correct" 1081 "correct" "Fahrrad" "4" 0 0 0 477 1081 0 2
"3996" "Schwein" "unrelated" "0" "21" 245 553 "correct" 816 "correct" "Fahrrad" "2" 0 0 0 553 816 0 2
"3997" "Schwein" "unrelated" "0" "1" 314 724 "correct" 1523 "correct" "Fahrrad" "3" 0 0 0 724 1523 0 2
"3998" "Schwein" "unrelated" "0" "12" 377 714 "correct" 1339 "correct" "Fahrrad" "4" 0 0 0 714 1339 0 2
"3999" "Schwein" "unrelated" "0" "3" 363 666 "correct" 1139 "correct" "Fahrrad" "4" 0 0 0 666 1139 0 2
"4000" "Schwein" "unrelated" "0" "10" 278 662 "correct" 991 "correct" "Fahrrad" "3" 0 0 0 662 991 0 2
"4001" "Schwein" "unrelated" "0" "14" 194 577 "correct" 1345 "correct" "Fahrrad" "1" 0 0 0 577 1345 0 2
"4002" "Schwein" "unrelated" "0" "13" 233 728 "correct" 1181 "correct" "Fahrrad" "2" 0 0 0 728 1181 0 2
"4003" "Schwein" "unrelated" "0" "5" 239 466 "correct" 779 "correct" "Fahrrad" "2" 0 0 0 466 779 0 2
"4004" "Schwein" "unrelated" "0" "16" 226 511 "correct" 1004 "correct" "Fahrrad" "2" 0 0 0 511 1004 0 2
"4005" "Schwein" "unrelated" "0" "9" 330 724 "correct" 917 "correct" "Fahrrad" "3" 0 0 0 724 917 0 2
"4006" "Schwein" "unrelated" "0" "7" 156 629 "correct" 957 "correct" "Fahrrad" "1" 0 0 0 629 957 0 2
"4007" "Schwein" "unrelated" "0" "24" 222 476 "correct" 769 "correct" "Fahrrad" "2" 0 0 0 476 769 0 2
"4008" "Schwein" "unrelated" "0" "23" 154 680 "correct" NA "none/false" "Fahrrad" "1" 0 1 1 680 3000 0 2
"4009" "Schwein" "unrelated" "500" "5" 319 447 "correct" 793 "correct" "Fahrrad" "3" 0 0 0 447 793 0 2
"4010" "Schwein" "unrelated" "500" "23" 348 496 "correct" 1122 "correct" "Fahrrad" "4" 0 0 0 496 1122 0 2
"4011" "Schwein" "unrelated" "500" "2" 189 1030 "correct" 689 "correct" "Fahrrad" "1" 0 0 0 1030 689 0 2
"4012" "Schwein" "unrelated" "500" "17" 235 424 "correct" 589 "correct" "Fahrrad" "2" 0 0 0 424 589 0 2
"4013" "Schwein" "unrelated" "500" "16" 386 439 "correct" 615 "correct" "Fahrrad" "4" 0 0 0 439 615 0 2
"4014" "Schwein" "unrelated" "500" "22" 276 708 "correct" 706 "correct" "Fahrrad" "3" 0 0 0 708 706 0 2
"4015" "Schwein" "unrelated" "500" "1" 258 604 "correct" 888 "correct" "Fahrrad" "2" 0 0 0 604 888 0 2
"4016" "Schwein" "unrelated" "500" "15" 352 636 "correct" 924 "correct" "Fahrrad" "4" 0 0 0 636 924 0 2
"4017" "Schwein" "unrelated" "500" "6" 274 876 "correct" 789 "correct" "Fahrrad" "3" 0 0 0 876 789 0 2
"4018" "Schwein" "unrelated" "500" "13" 318 620 "correct" 864 "correct" "Fahrrad" "3" 0 0 0 620 864 0 2
"4019" "Schwein" "unrelated" "500" "9" 261 782 "correct" 1042 "correct" "Fahrrad" "2" 0 0 0 782 1042 0 2
"4020" "Schwein" "unrelated" "500" "4" 200 559 "correct" 1216 "correct" "Fahrrad" "2" 0 0 0 559 1216 0 2
"4021" "Schwein" "unrelated" "500" "18" 184 545 "correct" 887 "correct" "Fahrrad" "1" 0 0 0 545 887 0 2
"4022" "Schwein" "unrelated" "500" "14" 279 539 "correct" 848 "correct" "Fahrrad" "3" 0 0 0 539 848 0 2
"4023" "Schwein" "unrelated" "500" "24" 390 371 "correct" 723 "correct" "Fahrrad" "4" 0 0 0 371 723 0 2
"4024" "Schwein" "unrelated" "500" "11" 131 496 "correct" NA "none/false" "Fahrrad" "1" 0 1 1 496 3000 0 2
"4025" "Schwein" "unrelated" "500" "21" 324 403 "correct" 760 "correct" "Fahrrad" "3" 0 0 0 403 760 0 2
"4026" "Schwein" "unrelated" "500" "8" 395 473 "correct" 953 "correct" "Fahrrad" "4" 0 0 0 473 953 0 2
"4027" "Schwein" "unrelated" "500" "10" 186 568 "correct" 961 "correct" "Fahrrad" "1" 0 0 0 568 961 0 2
"4028" "Schwein" "unrelated" "500" "7" 349 472 "correct" 690 "correct" "Fahrrad" "4" 0 0 0 472 690 0 2
"4029" "Schwein" "unrelated" "500" "20" 229 478 "correct" 566 "correct" "Fahrrad" "2" 0 0 0 478 566 0 2
"4030" "Schwein" "unrelated" "500" "19" 138 636 "correct" 815 "correct" "Fahrrad" "1" 0 0 0 636 815 0 2
"4031" "Schwein" "unrelated" "500" "3" 143 664 "correct" 1038 "correct" "Fahrrad" "1" 0 0 0 664 1038 0 2
"4032" "Schwein" "unrelated" "500" "12" 204 881 "correct" 1011 "correct" "Fahrrad" "2" 0 0 0 881 1011 0 2
"4033" "Staubsauger" "congruent" "0" "17" 271 484 "correct" 700 "correct" "Staubsauger" "3" 0 0 0 484 700 0 2
"4034" "Staubsauger" "congruent" "0" "22" 135 755 "correct" 1131 "correct" "Staubsauger" "1" 0 0 0 755 1131 0 2
"4035" "Staubsauger" "congruent" "0" "3" 386 703 "correct" 1180 "correct" "Staubsauger" "4" 0 0 0 703 1180 0 2
"4036" "Staubsauger" "congruent" "0" "12" 306 660 "correct" 1844 "correct" "Staubsauger" "3" 0 0 0 660 1844 0 2
"4037" "Staubsauger" "congruent" "0" "4" 321 628 "correct" 1438 "correct" "Staubsauger" "3" 0 0 0 628 1438 0 2
"4038" "Staubsauger" "congruent" "0" "11" 391 657 "correct" 1146 "correct" "Staubsauger" "4" 0 0 0 657 1146 0 2
"4039" "Staubsauger" "congruent" "0" "14" 138 797 "correct" 1626 "correct" "Staubsauger" "1" 0 0 0 797 1626 0 2
"4040" "Staubsauger" "congruent" "0" "9" 293 550 "correct" 972 "correct" "Staubsauger" "3" 0 0 0 550 972 0 2
"4041" "Staubsauger" "congruent" "0" "18" 340 545 "correct" 1068 "correct" "Staubsauger" "4" 0 0 0 545 1068 0 2
"4042" "Staubsauger" "congruent" "0" "8" 231 707 "correct" 1233 "correct" "Staubsauger" "2" 0 0 0 707 1233 0 2
"4043" "Staubsauger" "congruent" "0" "1" 272 621 "correct" 1199 "correct" "Staubsauger" "3" 0 0 0 621 1199 0 2
"4044" "Staubsauger" "congruent" "0" "19" 379 424 "correct" 908 "correct" "Staubsauger" "4" 0 0 0 424 908 0 2
"4045" "Staubsauger" "congruent" "0" "20" 317 623 "correct" 879 "correct" "Staubsauger" "3" 0 0 0 623 879 0 2
"4046" "Staubsauger" "congruent" "0" "23" 228 NA "none/false" 1540 "correct" "Staubsauger" "2" 1 0 0 560 1540 0 2
"4047" "Staubsauger" "congruent" "0" "21" 165 677 "correct" 931 "correct" "Staubsauger" "1" 0 0 0 677 931 0 2
"4048" "Staubsauger" "congruent" "0" "24" 235 585 "correct" 823 "correct" "Staubsauger" "2" 0 0 0 585 823 0 2
"4049" "Staubsauger" "congruent" "0" "16" 255 556 "correct" 1049 "correct" "Staubsauger" "2" 0 0 0 556 1049 0 2
"4050" "Staubsauger" "congruent" "0" "15" 214 527 "correct" 873 "correct" "Staubsauger" "2" 0 0 0 527 873 0 2
"4051" "Staubsauger" "congruent" "0" "7" 200 562 "correct" 738 "correct" "Staubsauger" "2" 0 0 0 562 738 0 2
"4052" "Staubsauger" "congruent" "0" "10" 364 479 "correct" 1152 "correct" "Staubsauger" "4" 0 0 0 479 1152 0 2
"4053" "Staubsauger" "congruent" "0" "2" 343 578 "correct" 805 "correct" "Staubsauger" "4" 0 0 0 578 805 0 2
"4054" "Staubsauger" "congruent" "0" "5" 167 622 "correct" 912 "correct" "Staubsauger" "1" 0 0 0 622 912 0 2
"4055" "Staubsauger" "congruent" "0" "13" 192 770 "correct" 966 "correct" "Staubsauger" "1" 0 0 0 770 966 0 2
"4056" "Staubsauger" "congruent" "0" "6" 162 537 "correct" 999 "correct" "Staubsauger" "1" 0 0 0 537 999 0 2
"4057" "Staubsauger" "congruent" "500" "20" 262 469 "correct" 715 "correct" "Staubsauger" "2" 0 0 0 469 715 0 2
"4058" "Staubsauger" "congruent" "500" "21" 294 453 "correct" 760 "correct" "Staubsauger" "3" 0 0 0 453 760 0 2
"4059" "Staubsauger" "congruent" "500" "3" 229 649 "correct" 855 "correct" "Staubsauger" "2" 0 0 0 649 855 0 2
"4060" "Staubsauger" "congruent" "500" "7" 376 425 "correct" 1120 "correct" "Staubsauger" "4" 0 0 0 425 1120 0 2
"4061" "Staubsauger" "congruent" "500" "10" 157 887 "correct" NA "none/false" "Staubsauger" "1" 0 1 1 887 1300 0 2
"4062" "Staubsauger" "congruent" "500" "18" 162 453 "correct" 618 "correct" "Staubsauger" "1" 0 0 0 453 618 0 2
"4063" "Staubsauger" "congruent" "500" "1" 171 606 "correct" 815 "correct" "Staubsauger" "1" 0 0 0 606 815 0 2
"4064" "Staubsauger" "congruent" "500" "11" 230 485 "correct" NA "technical" "Staubsauger" "2" 0 1 0 485 726 0 2
"4065" "Staubsauger" "congruent" "500" "23" 371 399 "correct" 720 "correct" "Staubsauger" "4" 0 0 0 399 720 0 2
"4066" "Staubsauger" "congruent" "500" "4" 250 408 "correct" NA "smack" "Staubsauger" "2" 0 1 1 408 553 0 2
"4067" "Staubsauger" "congruent" "500" "8" 314 686 "correct" 724 "correct" "Staubsauger" "3" 0 0 0 686 724 0 2
"4068" "Staubsauger" "congruent" "500" "12" 250 778 "correct" 1043 "correct" "Staubsauger" "2" 0 0 0 778 1043 0 2
"4069" "Staubsauger" "congruent" "500" "16" 322 482 "correct" 972 "correct" "Staubsauger" "3" 0 0 0 482 972 0 2
"4070" "Staubsauger" "congruent" "500" "17" 172 377 "correct" 664 "correct" "Staubsauger" "1" 0 0 0 377 664 0 2
"4071" "Staubsauger" "congruent" "500" "6" 362 521 "correct" 887 "correct" "Staubsauger" "4" 0 0 0 521 887 0 2
"4072" "Staubsauger" "congruent" "500" "5" 284 571 "correct" 755 "correct" "Staubsauger" "3" 0 0 0 571 755 0 2
"4073" "Staubsauger" "congruent" "500" "22" 366 922 "correct" 1061 "correct" "Staubsauger" "4" 0 0 0 922 1061 0 2
"4074" "Staubsauger" "congruent" "500" "15" 396 499 "correct" 825 "correct" "Staubsauger" "4" 0 0 0 499 825 0 2
"4075" "Staubsauger" "congruent" "500" "2" 151 1210 "correct" 1083 "correct" "Staubsauger" "1" 0 0 0 1210 1083 0 2
"4076" "Staubsauger" "congruent" "500" "19" 220 537 "correct" 830 "correct" "Staubsauger" "2" 0 0 0 537 830 0 2
"4077" "Staubsauger" "congruent" "500" "24" 318 508 "correct" 726 "correct" "Staubsauger" "3" 0 0 0 508 726 0 2
"4078" "Staubsauger" "congruent" "500" "9" 191 727 "correct" 803 "correct" "Staubsauger" "1" 0 0 0 727 803 0 2
"4079" "Staubsauger" "congruent" "500" "13" 293 621 "correct" 928 "correct" "Staubsauger" "3" 0 0 0 621 928 0 2
"4080" "Staubsauger" "congruent" "500" "14" 336 688 "correct" 626 "correct" "Staubsauger" "4" 0 0 0 688 626 0 2
"4081" "Staubsauger" "semantic" "0" "3" 343 773 "correct" 1081 "correct" "Besen" "4" 0 0 0 773 1081 0 2
"4082" "Staubsauger" "semantic" "0" "1" 321 637 "correct" 1235 "correct" "Besen" "3" 0 0 0 637 1235 0 2
"4083" "Staubsauger" "semantic" "0" "2" 272 581 "correct" 824 "correct" "Besen" "3" 0 0 0 581 824 0 2
"4084" "Staubsauger" "semantic" "0" "17" 317 557 "correct" 776 "correct" "Besen" "3" 0 0 0 557 776 0 2
"4085" "Staubsauger" "semantic" "0" "8" 200 581 "correct" 915 "correct" "Besen" "2" 0 0 0 581 915 0 2
"4086" "Staubsauger" "semantic" "0" "9" 306 1289 "correct" 1745 "correct" "Besen" "3" 0 0 0 1289 1745 0 2
"4087" "Staubsauger" "semantic" "0" "6" 167 754 "correct" 1107 "correct" "Besen" "1" 0 0 0 754 1107 0 2
"4088" "Staubsauger" "semantic" "0" "12" 391 702 "correct" 1414 "correct" "Besen" "4" 0 0 0 702 1414 0 2
"4089" "Staubsauger" "semantic" "0" "20" 379 591 "correct" 951 "correct" "Besen" "4" 0 0 0 591 951 0 2
"4090" "Staubsauger" "semantic" "0" "11" 364 735 "correct" 983 "correct" "Besen" "4" 0 0 0 735 983 0 2
"4091" "Staubsauger" "semantic" "0" "10" 293 498 "correct" 1140 "correct" "Besen" "3" 0 0 0 498 1140 0 2
"4092" "Staubsauger" "semantic" "0" "22" 165 843 "correct" 1116 "correct" "Besen" "1" 0 0 0 843 1116 0 2
"4093" "Staubsauger" "semantic" "0" "21" 235 525 "correct" 750 "correct" "Besen" "2" 0 0 0 525 750 0 2
"4094" "Staubsauger" "semantic" "0" "19" 340 472 "correct" 1016 "correct" "Besen" "4" 0 0 0 472 1016 0 2
"4095" "Staubsauger" "semantic" "0" "5" 231 615 "correct" 974 "correct" "Besen" "2" 0 0 0 615 974 0 2
"4096" "Staubsauger" "semantic" "0" "16" 214 571 "correct" 904 "correct" "Besen" "2" 0 0 0 571 904 0 2
"4097" "Staubsauger" "semantic" "0" "13" 255 816 "correct" 1370 "correct" "Besen" "2" 0 0 0 816 1370 0 2
"4098" "Staubsauger" "semantic" "0" "23" 135 1409 "correct" 1726 "correct" "Besen" "1" 0 0 0 1409 1726 0 2
"4099" "Staubsauger" "semantic" "0" "4" 386 554 "correct" 871 "correct" "Besen" "4" 0 0 0 554 871 0 2
"4100" "Staubsauger" "semantic" "0" "24" 228 493 "correct" 1280 "correct" "Besen" "2" 0 0 0 493 1280 0 2
"4101" "Staubsauger" "semantic" "0" "15" 138 707 "correct" 1265 "correct" "Besen" "1" 0 0 0 707 1265 0 2
"4102" "Staubsauger" "semantic" "0" "7" 162 608 "correct" 921 "correct" "Besen" "1" 0 0 0 608 921 0 2
"4103" "Staubsauger" "semantic" "0" "18" 271 589 "correct" 1141 "correct" "Besen" "3" 0 0 0 589 1141 0 2
"4104" "Staubsauger" "semantic" "0" "14" 192 860 "correct" 1326 "correct" "Besen" "1" 0 0 0 860 1326 0 2
"4105" "Staubsauger" "semantic" "500" "14" 293 745 "correct" 695 "correct" "Besen" "3" 0 0 0 745 695 0 2
"4106" "Staubsauger" "semantic" "500" "9" 250 928 "correct" 817 "correct" "Besen" "2" 0 0 0 928 817 0 2
"4107" "Staubsauger" "semantic" "500" "3" 151 613 "correct" 948 "correct" "Besen" "1" 0 0 0 613 948 0 2
"4108" "Staubsauger" "semantic" "500" "4" 229 421 "correct" 1069 "correct" "Besen" "2" 0 0 0 421 1069 0 2
"4109" "Staubsauger" "semantic" "500" "1" 250 682 "correct" 956 "correct" "Besen" "2" 0 0 0 682 956 0 2
"4110" "Staubsauger" "semantic" "500" "8" 376 526 "correct" 714 "correct" "Besen" "4" 0 0 0 526 714 0 2
"4111" "Staubsauger" "semantic" "500" "16" 396 490 "correct" 786 "correct" "Besen" "4" 0 0 0 490 786 0 2
"4112" "Staubsauger" "semantic" "500" "5" 314 480 "correct" 856 "correct" "Besen" "3" 0 0 0 480 856 0 2
"4113" "Staubsauger" "semantic" "500" "15" 336 703 "correct" 911 "correct" "Besen" "4" 0 0 0 703 911 0 2
"4114" "Staubsauger" "semantic" "500" "10" 191 538 "correct" NA "none/false" "Besen" "1" 0 1 1 538 1037 0 2
"4115" "Staubsauger" "semantic" "500" "18" 172 730 "correct" 816 "correct" "Besen" "1" 0 0 0 730 816 0 2
"4116" "Staubsauger" "semantic" "500" "2" 171 700 "correct" 728 "correct" "Besen" "1" 0 0 0 700 728 0 2
"4117" "Staubsauger" "semantic" "500" "24" 371 503 "correct" 1020 "correct" "Besen" "4" 0 0 0 503 1020 0 2
"4118" "Staubsauger" "semantic" "500" "17" 262 439 "correct" 771 "correct" "Besen" "2" 0 0 0 439 771 0 2
"4119" "Staubsauger" "semantic" "500" "7" 362 466 "correct" 885 "correct" "Besen" "4" 0 0 0 466 885 0 2
"4120" "Staubsauger" "semantic" "500" "12" 230 996 "correct" 2075 "correct" "Besen" "2" 0 0 0 996 2075 0 2
"4121" "Staubsauger" "semantic" "500" "13" 322 786 "correct" 1009 "correct" "Besen" "3" 0 0 0 786 1009 0 2
"4122" "Staubsauger" "semantic" "500" "22" 294 497 "correct" 737 "correct" "Besen" "3" 0 0 0 497 737 0 2
"4123" "Staubsauger" "semantic" "500" "21" 318 549 "correct" 736 "correct" "Besen" "3" 0 0 0 549 736 0 2
"4124" "Staubsauger" "semantic" "500" "20" 220 490 "correct" NA "smack" "Besen" "2" 0 1 1 490 803 0 2
"4125" "Staubsauger" "semantic" "500" "23" 366 494 "correct" 713 "correct" "Besen" "4" 0 0 0 494 713 0 2
"4126" "Staubsauger" "semantic" "500" "11" 157 475 "correct" 990 "correct" "Besen" "1" 0 0 0 475 990 0 2
"4127" "Staubsauger" "semantic" "500" "6" 284 975 "correct" NA "smack" "Besen" "3" 0 1 1 975 630 0 2
"4128" "Staubsauger" "semantic" "500" "19" 162 1111 "correct" 1809 "correct" "Besen" "1" 0 0 0 1111 1809 0 2
"4129" "Staubsauger" "unrelated" "0" "21" 228 616 "correct" 839 "correct" "Kuh" "2" 0 0 0 616 839 0 2
"4130" "Staubsauger" "unrelated" "0" "18" 317 565 "correct" 858 "correct" "Kuh" "3" 0 0 0 565 858 0 2
"4131" "Staubsauger" "unrelated" "0" "24" 135 716 "correct" 1108 "correct" "Kuh" "1" 0 0 0 716 1108 0 2
"4132" "Staubsauger" "unrelated" "0" "13" 214 692 "correct" 976 "correct" "Kuh" "2" 0 0 0 692 976 0 2
"4133" "Staubsauger" "unrelated" "0" "9" 391 538 "correct" 929 "correct" "Kuh" "4" 0 0 0 538 929 0 2
"4134" "Staubsauger" "unrelated" "0" "3" 272 685 "correct" 957 "correct" "Kuh" "3" 0 0 0 685 957 0 2
"4135" "Staubsauger" "unrelated" "0" "6" 231 719 "correct" 1123 "correct" "Kuh" "2" 0 0 0 719 1123 0 2
"4136" "Staubsauger" "unrelated" "0" "5" 200 591 "correct" 847 "correct" "Kuh" "2" 0 0 0 591 847 0 2
"4137" "Staubsauger" "unrelated" "0" "7" 167 554 "correct" 753 "correct" "Kuh" "1" 0 0 0 554 753 0 2
"4138" "Staubsauger" "unrelated" "0" "23" 165 642 "correct" 1151 "correct" "Kuh" "1" 0 0 0 642 1151 0 2
"4139" "Staubsauger" "unrelated" "0" "12" 364 827 "correct" 1859 "correct" "Kuh" "4" 0 0 0 827 1859 0 2
"4140" "Staubsauger" "unrelated" "0" "1" 386 554 "correct" 1098 "correct" "Kuh" "4" 0 0 0 554 1098 0 2
"4141" "Staubsauger" "unrelated" "0" "4" 343 501 "correct" 797 "correct" "Kuh" "4" 0 0 0 501 797 0 2
"4142" "Staubsauger" "unrelated" "0" "16" 138 688 "correct" 1040 "correct" "Kuh" "1" 0 0 0 688 1040 0 2
"4143" "Staubsauger" "unrelated" "0" "10" 306 624 "correct" 970 "correct" "Kuh" "3" 0 0 0 624 970 0 2
"4144" "Staubsauger" "unrelated" "0" "19" 271 432 "correct" 1146 "correct" "Kuh" "3" 0 0 0 432 1146 0 2
"4145" "Staubsauger" "unrelated" "0" "15" 192 657 "correct" NA "distractor named" "Kuh" "1" 0 1 1 657 1459 0 2
"4146" "Staubsauger" "unrelated" "0" "17" 379 477 "correct" 768 "correct" "Kuh" "4" 0 0 0 477 768 0 2
"4147" "Staubsauger" "unrelated" "0" "2" 321 504 "correct" 724 "correct" "Kuh" "3" 0 0 0 504 724 0 2
"4148" "Staubsauger" "unrelated" "0" "20" 340 626 "correct" 978 "correct" "Kuh" "4" 0 0 0 626 978 0 2
"4149" "Staubsauger" "unrelated" "0" "8" 162 645 "correct" 1102 "correct" "Kuh" "1" 0 0 0 645 1102 0 2
"4150" "Staubsauger" "unrelated" "0" "22" 235 607 "correct" 1251 "correct" "Kuh" "2" 0 0 0 607 1251 0 2
"4151" "Staubsauger" "unrelated" "0" "14" 255 448 "correct" 870 "correct" "Kuh" "2" 0 0 0 448 870 0 2
"4152" "Staubsauger" "unrelated" "0" "11" 293 650 "correct" 1166 "correct" "Kuh" "3" 0 0 0 650 1166 0 2
"4153" "Staubsauger" "unrelated" "500" "1" 229 NA "none/false" 1355 "correct" "Kuh" "2" 1 0 0 429 1355 0 2
"4154" "Staubsauger" "unrelated" "500" "12" 157 981 "correct" NA "none/false" "Kuh" "1" 0 1 1 981 1296 0 2
"4155" "Staubsauger" "unrelated" "500" "14" 322 568 "correct" 695 "correct" "Kuh" "3" 0 0 0 568 695 0 2
"4156" "Staubsauger" "unrelated" "500" "16" 336 508 "correct" 748 "correct" "Kuh" "4" 0 0 0 508 748 0 2
"4157" "Staubsauger" "unrelated" "500" "19" 172 1177 "correct" 971 "correct" "Kuh" "1" 0 0 0 1177 971 0 2
"4158" "Staubsauger" "unrelated" "500" "7" 284 336 "correct" 804 "correct" "Kuh" "3" 0 0 0 336 804 0 2
"4159" "Staubsauger" "unrelated" "500" "9" 230 809 "correct" NA "disfluency" "Kuh" "2" 0 1 1 809 974 0 2
"4160" "Staubsauger" "unrelated" "500" "8" 362 517 "correct" 771 "correct" "Kuh" "4" 0 0 0 517 771 0 2
"4161" "Staubsauger" "unrelated" "500" "20" 162 485 "correct" 918 "correct" "Kuh" "1" 0 0 0 485 918 0 2
"4162" "Staubsauger" "unrelated" "500" "4" 151 675 "correct" 999 "correct" "Kuh" "1" 0 0 0 675 999 0 2
"4163" "Staubsauger" "unrelated" "500" "22" 318 943 "correct" 720 "correct" "Kuh" "3" 0 0 0 943 720 0 2
"4164" "Staubsauger" "unrelated" "500" "23" 294 378 "correct" 767 "correct" "Kuh" "3" 0 0 0 378 767 0 2
"4165" "Staubsauger" "unrelated" "500" "11" 191 416 "correct" 932 "correct" "Kuh" "1" 0 0 0 416 932 0 2
"4166" "Staubsauger" "unrelated" "500" "13" 396 599 "correct" 898 "correct" "Kuh" "4" 0 0 0 599 898 0 2
"4167" "Staubsauger" "unrelated" "500" "6" 314 967 "correct" 803 "correct" "Kuh" "3" 0 0 0 967 803 0 2
"4168" "Staubsauger" "unrelated" "500" "2" 250 1062 "correct" 951 "correct" "Kuh" "2" 0 0 0 1062 951 0 2
"4169" "Staubsauger" "unrelated" "500" "5" 376 506 "correct" 784 "correct" "Kuh" "4" 0 0 0 506 784 0 2
"4170" "Staubsauger" "unrelated" "500" "15" 293 754 "correct" 899 "correct" "Kuh" "3" 0 0 0 754 899 0 2
"4171" "Staubsauger" "unrelated" "500" "24" 366 483 "correct" 1135 "correct" "Kuh" "4" 0 0 0 483 1135 0 2
"4172" "Staubsauger" "unrelated" "500" "17" 220 431 "correct" 839 "correct" "Kuh" "2" 0 0 0 431 839 0 2
"4173" "Staubsauger" "unrelated" "500" "10" 250 555 "correct" 844 "correct" "Kuh" "2" 0 0 0 555 844 0 2
"4174" "Staubsauger" "unrelated" "500" "18" 262 415 "correct" 793 "correct" "Kuh" "2" 0 0 0 415 793 0 2
"4175" "Staubsauger" "unrelated" "500" "3" 171 639 "correct" 993 "correct" "Kuh" "1" 0 0 0 639 993 0 2
"4176" "Staubsauger" "unrelated" "500" "21" 371 509 "correct" NA "smack" "Kuh" "4" 0 1 1 509 629 0 2
"4177" "Trommel" "congruent" "0" "18" 269 532 "correct" 998 "correct" "Trommel" "3" 0 0 0 532 998 0 2
"4178" "Trommel" "congruent" "0" "12" 370 667 "correct" 1886 "correct" "Trommel" "4" 0 0 0 667 1886 0 2
"4179" "Trommel" "congruent" "0" "7" 139 700 "correct" 1550 "correct" "Trommel" "1" 0 0 0 700 1550 0 2
"4180" "Trommel" "congruent" "0" "6" 172 507 "correct" 992 "correct" "Trommel" "1" 0 0 0 507 992 0 2
"4181" "Trommel" "congruent" "0" "10" 272 560 "correct" 1023 "correct" "Trommel" "3" 0 0 0 560 1023 0 2
"4182" "Trommel" "congruent" "0" "17" 311 562 "correct" 847 "correct" "Trommel" "3" 0 0 0 562 847 0 2
"4183" "Trommel" "congruent" "0" "2" 290 556 "correct" 862 "correct" "Trommel" "3" 0 0 0 556 862 0 2
"4184" "Trommel" "congruent" "0" "13" 232 600 "correct" 892 "correct" "Trommel" "2" 0 0 0 600 892 0 2
"4185" "Trommel" "congruent" "0" "16" 207 NA "none/false" 1405 "correct" "Trommel" "2" 1 0 0 482 1405 0 2
"4186" "Trommel" "congruent" "0" "8" 214 814 "correct" 1309 "correct" "Trommel" "2" 0 0 0 814 1309 0 2
"4187" "Trommel" "congruent" "0" "19" 348 NA "none/false" 1210 "correct" "Trommel" "4" 1 0 0 433 1210 0 2
"4188" "Trommel" "congruent" "0" "4" 370 509 "correct" 922 "correct" "Trommel" "4" 0 0 0 509 922 0 2
"4189" "Trommel" "congruent" "0" "23" 131 732 "correct" 909 "correct" "Trommel" "1" 0 0 0 732 909 0 2
"4190" "Trommel" "congruent" "0" "24" 210 530 "correct" 814 "correct" "Trommel" "2" 0 0 0 530 814 0 2
"4191" "Trommel" "congruent" "0" "14" 188 638 "correct" 1019 "correct" "Trommel" "1" 0 0 0 638 1019 0 2
"4192" "Trommel" "congruent" "0" "3" 345 790 "correct" 1301 "correct" "Trommel" "4" 0 0 0 790 1301 0 2
"4193" "Trommel" "congruent" "0" "11" 350 497 "correct" 1205 "correct" "Trommel" "4" 0 0 0 497 1205 0 2
"4194" "Trommel" "congruent" "0" "20" 374 518 "correct" 934 "correct" "Trommel" "4" 0 0 0 518 934 0 2
"4195" "Trommel" "congruent" "0" "21" 234 694 "correct" 919 "correct" "Trommel" "2" 0 0 0 694 919 0 2
"4196" "Trommel" "congruent" "0" "5" 244 509 "correct" 880 "correct" "Trommel" "2" 0 0 0 509 880 0 2
"4197" "Trommel" "congruent" "0" "9" 319 496 "correct" 857 "correct" "Trommel" "3" 0 0 0 496 857 0 2
"4198" "Trommel" "congruent" "0" "1" 315 672 "correct" 1363 "correct" "Trommel" "3" 0 0 0 672 1363 0 2
"4199" "Trommel" "congruent" "0" "15" 151 890 "correct" 1388 "correct" "Trommel" "1" 0 0 0 890 1388 0 2
"4200" "Trommel" "congruent" "0" "22" 164 901 "correct" 1176 "correct" "Trommel" "1" 0 0 0 901 1176 0 2
"4201" "Trommel" "congruent" "500" "15" 359 642 "correct" 960 "correct" "Trommel" "4" 0 0 0 642 960 0 2
"4202" "Trommel" "congruent" "500" "18" 194 440 "correct" 595 "correct" "Trommel" "1" 0 0 0 440 595 0 2
"4203" "Trommel" "congruent" "500" "3" 140 621 "correct" 845 "correct" "Trommel" "1" 0 0 0 621 845 0 2
"4204" "Trommel" "congruent" "500" "2" 175 548 "correct" 892 "correct" "Trommel" "1" 0 0 0 548 892 0 2
