"subj" "trial" "RT" "BPR_Resp" "ERR.code" "eat" "targ" "dist" "BPR_pic" "BPR_corrResp" "BPR_pos" "BPR_let" "BPR_ver" "BPR_rot" "task.soa" "cond" "targ_ID" "subset" "dist_ID" "sem.pair" "blk" "pl" "occ" "sem.kat" "phon.ons" "LatSq1" "LatSq2" "LatSq3" "LatSq4" "cross.coding1" "cross.coding2" "cross.coding3" "cross.coding4" "cross.coding5" "ver"
"5117" 8 289 929 "<" "+" "sonaPRP" "g_Schaf_.wav" "Schaf___.bmp" "K_g_150_.bmp" "<" 277 "K" "gesp" 150 0 1 25 1 25 13 3 1 5 1 13 1 3 4 2 87 169 243 25 435 8
"5118" 8 289 1925 "/" "0" "sonaPRP" "g_Schaf_.wav" "Schaf___.bmp" "K_g_150_.bmp" "<" 277 "K" "gesp" 150 0 1 25 1 25 13 3 1 5 1 13 1 3 4 2 87 169 243 25 435 8
"5119" 8 290 921 "<" "+" "sonaPRP" "g_Floete.wav" "Besen___.bmp" "G_g_210_.bmp" "<" 277 "G" "gesp" 210 1500 3 10 2 3 8 3 1 5 5 6 1 3 4 2 35 3 10 271 358 8
"5120" 8 290 1300 "/" "0" "sonaPRP" "g_Floete.wav" "Besen___.bmp" "G_g_210_.bmp" "<" 277 "G" "gesp" 210 1500 3 10 2 3 8 3 1 5 5 6 1 3 4 2 35 3 10 271 358 8
"5121" 8 291 978 "<" "+" "sonaPRP" "g_Loewe_.wav" "Schiff__.bmp" "Q_g_210_.bmp" "<" 277 "Q" "gesp" 210 1500 4 21 2 27 9 3 1 5 1 10 1 3 4 2 95 21 251 332 27 8
"5122" 8 291 1201 "/" "0" "sonaPRP" "g_Loewe_.wav" "Schiff__.bmp" "Q_g_210_.bmp" "<" 277 "Q" "gesp" 210 1500 4 21 2 27 9 3 1 5 1 10 1 3 4 2 95 21 251 332 27 8
"5123" 8 292 720 ">" "+" "sonaPRP" "g_Affe__.wav" "Affe____.bmp" "L_n_210_.bmp" ">" 672 "L" "norm" 210 1500 1 1 2 1 10 3 1 5 1 1 1 3 4 2 1 113 191 263 349 8
"5124" 8 292 945 "/" "0" "sonaPRP" "g_Affe__.wav" "Affe____.bmp" "L_n_210_.bmp" ">" 672 "L" "norm" 210 1500 1 1 2 1 10 3 1 5 1 1 1 3 4 2 1 113 191 263 349 8
"5125" 8 293 938 "<" "+" "sonaPRP" "g_Orgel_.wav" "Hund____.bmp" "P_g_150_.bmp" "<" 277 "P" "gesp" 150 0 3 22 1 17 11 3 1 5 5 11 1 3 4 2 17 151 229 22 408 8
"5126" 8 293 1493 "/" "0" "sonaPRP" "g_Orgel_.wav" "Hund____.bmp" "P_g_150_.bmp" "<" 277 "P" "gesp" 150 0 3 22 1 17 11 3 1 5 5 11 1 3 4 2 17 151 229 22 408 8
"5127" 8 294 872 ">" "+" "sonaPRP" "g_Saege_.wav" "Saege___.bmp" "K_n_150_.bmp" ">" 277 "K" "norm" 150 1500 1 24 2 24 14 3 1 5 4 12 1 3 4 2 83 165 240 24 433 8
"5128" 8 294 978 "/" "0" "sonaPRP" "g_Saege_.wav" "Saege___.bmp" "K_n_150_.bmp" ">" 277 "K" "norm" 150 1500 1 24 2 24 14 3 1 5 4 12 1 3 4 2 83 165 240 24 433 8
"5129" 8 295 771 "<" "+" "sonaPRP" "g_Schiff.wav" "Harfe___.bmp" "L_g_150_.bmp" "<" 277 "L" "gesp" 150 1500 3 27 2 16 16 3 1 5 2 13 1 3 4 2 63 148 226 16 27 8
"5130" 8 295 864 "/" "0" "sonaPRP" "g_Schiff.wav" "Harfe___.bmp" "L_g_150_.bmp" "<" 277 "L" "gesp" 150 1500 3 27 2 16 16 3 1 5 2 13 1 3 4 2 63 148 226 16 27 8
"5131" 8 296 714 ">" "+" "sonaPRP" "g_Kuh___.wav" "Affe____.bmp" "P_n_210_.bmp" ">" 672 "P" "norm" 210 0 2 20 1 1 10 3 1 5 1 9 1 3 4 2 1 158 232 20 419 8
"5132" 8 296 1895 "/" "0" "sonaPRP" "g_Kuh___.wav" "Affe____.bmp" "P_n_210_.bmp" ">" 672 "P" "norm" 210 0 2 20 1 1 10 3 1 5 1 9 1 3 4 2 1 158 232 20 419 8
"5133" 8 297 1143 "<" "+" "sonaPRP" "g_Hahn__.wav" "Ente____.bmp" "F_g_210_.bmp" "<" 672 "F" "gesp" 210 0 2 14 1 7 6 3 1 5 1 8 1 3 4 2 7 14 222 303 397 8
"5134" 8 297 1651 "/" "0" "sonaPRP" "g_Hahn__.wav" "Ente____.bmp" "F_g_210_.bmp" "<" 672 "F" "gesp" 210 0 2 14 1 7 6 3 1 5 1 8 1 3 4 2 7 14 222 303 397 8
"5135" 8 298 954 "<" "+" "sonaPRP" "g_Trompe.wav" "Staubs__.bmp" "Z_g_210_.bmp" "<" 277 "Z" "gesp" 210 0 3 31 1 29 15 3 1 5 5 14 1 3 4 2 101 183 29 335 31 8
"5136" 8 298 1414 "/" "0" "sonaPRP" "g_Trompe.wav" "Staubs__.bmp" "Z_g_210_.bmp" "<" 277 "Z" "gesp" 210 0 3 31 1 29 15 3 1 5 5 14 1 3 4 2 101 183 29 335 31 8
"5137" 8 299 651 ">" "+" "sonaPRP" "g_Auto__.wav" "Schaf___.bmp" "G_n_150_.bmp" ">" 672 "G" "norm" 150 1500 3 2 2 25 3 3 1 6 2 2 2 1 3 4 2 171 245 25 437 8
"5138" 8 299 700 "/" "0" "sonaPRP" "g_Auto__.wav" "Schaf___.bmp" "G_n_150_.bmp" ">" 672 "G" "norm" 150 1500 3 2 2 25 3 3 1 6 2 2 2 1 3 4 2 171 245 25 437 8
"5139" 8 300 682 "<" "+" "sonaPRP" "g_Schwei.wav" "Elefan__.bmp" "K_g_210_.bmp" "<" 672 "K" "gesp" 210 1500 2 28 2 6 2 3 1 6 1 13 2 1 3 4 97 6 253 28 440 8
"5140" 8 300 3000 "-" "1" "sonaPRP" "g_Schwei.wav" "Elefan__.bmp" "K_g_210_.bmp" "<" 672 "K" "gesp" 210 1500 2 28 2 6 2 3 1 6 1 13 2 1 3 4 97 6 253 28 440 8
"5141" 8 301 958 ">" "+" "sonaPRP" "g_Harfe_.wav" "Harfe___.bmp" "Q_n_210_.bmp" ">" 277 "Q" "norm" 210 0 1 16 1 16 8 3 1 6 5 8 2 1 3 4 61 147 225 16 403 8
"5142" 8 301 1477 "/" "0" "sonaPRP" "g_Harfe_.wav" "Harfe___.bmp" "Q_n_210_.bmp" ">" 277 "Q" "norm" 210 0 1 16 1 16 8 3 1 6 5 8 2 1 3 4 61 147 225 16 403 8
"5143" 8 302 1044 ">" "+" "sonaPRP" "g_Katze_.wav" "Loewe___.bmp" "B_n_150_.bmp" ">" 672 "B" "norm" 150 0 2 18 1 21 9 3 1 6 1 9 2 1 3 4 66 21 18 312 411 8
"5144" 8 302 1790 "/" "0" "sonaPRP" "g_Katze_.wav" "Loewe___.bmp" "B_n_150_.bmp" ">" 672 "B" "norm" 150 0 2 18 1 21 9 3 1 6 1 9 2 1 3 4 66 21 18 312 411 8
"5145" 8 303 897 ">" "+" "sonaPRP" "g_Elefan.wav" "Bohrer__.bmp" "G_n_210_.bmp" ">" 277 "G" "norm" 210 0 3 6 1 4 2 3 1 6 1 5 2 1 3 4 4 6 200 274 362 8
"5146" 8 303 1368 "/" "0" "sonaPRP" "g_Elefan.wav" "Bohrer__.bmp" "G_n_210_.bmp" ">" 277 "G" "norm" 210 0 3 6 1 4 2 3 1 6 1 5 2 1 3 4 4 6 200 274 362 8
"5147" 8 304 1183 "<" "+" "sonaPRP" "g_Staubs.wav" "Staubs__.bmp" "Z_g_150_.bmp" "<" 672 "Z" "gesp" 150 1500 1 29 2 29 1 3 1 6 3 13 2 1 3 4 99 182 29 333 443 8
"5148" 8 304 978 "/" "0" "sonaPRP" "g_Staubs.wav" "Staubs__.bmp" "Z_g_150_.bmp" "<" 672 "Z" "gesp" 150 1500 1 29 2 29 1 3 1 6 3 13 2 1 3 4 99 182 29 333 443 8
"5149" 8 305 692 "<" "+" "sonaPRP" "g_Tromme.wav" "Saege___.bmp" "P_g_210_.bmp" "<" 672 "P" "gesp" 210 1500 4 30 2 24 4 3 1 6 5 14 2 1 3 4 86 168 242 24 30 8
"5150" 8 305 940 "/" "0" "sonaPRP" "g_Tromme.wav" "Saege___.bmp" "P_g_210_.bmp" "<" 672 "P" "gesp" 210 1500 4 30 2 24 4 3 1 6 5 14 2 1 3 4 86 168 242 24 30 8
"5151" 8 306 958 "<" "+" "sonaPRP" "g_Hammer.wav" "Trompe__.bmp" "G_g_150_.bmp" "<" 672 "G" "gesp" 150 0 4 15 1 31 7 3 1 6 4 8 2 1 3 4 109 190 15 344 31 8
"5152" 8 306 1398 "/" "0" "sonaPRP" "g_Hammer.wav" "Trompe__.bmp" "G_g_150_.bmp" "<" 672 "G" "gesp" 150 0 4 15 1 31 7 3 1 6 4 8 2 1 3 4 109 190 15 344 31 8
"5153" 8 307 958 ">" "+" "sonaPRP" "g_Glocke.wav" "Klinge__.bmp" "F_n_150_.bmp" ">" 277 "F" "norm" 150 0 2 13 1 19 5 3 1 6 6 7 2 1 3 4 13 141 19 299 393 8
"5154" 8 307 1622 "/" "0" "sonaPRP" "g_Glocke.wav" "Klinge__.bmp" "F_n_150_.bmp" ">" 277 "F" "norm" 150 0 2 13 1 19 5 3 1 6 6 7 2 1 3 4 13 141 19 299 393 8
"5155" 8 308 735 ">" "+" "sonaPRP" "g_Kuh___.wav" "Floete__.bmp" "P_n_210_.bmp" ">" 672 "P" "norm" 210 0 3 20 1 10 10 3 1 6 1 9 2 1 3 4 49 134 10 20 383 8
"5156" 8 308 2131 "/" "0" "sonaPRP" "g_Kuh___.wav" "Floete__.bmp" "P_n_210_.bmp" ">" 672 "P" "norm" 210 0 3 20 1 10 10 3 1 6 1 9 2 1 3 4 49 134 10 20 383 8
"5157" 8 309 1080 ">" "+" "sonaPRP" "g_Ente__.wav" "Hahn____.bmp" "B_n_210_.bmp" ">" 277 "B" "norm" 210 1500 2 7 2 14 6 3 1 6 1 5 2 1 3 4 7 14 209 283 371 8
"5158" 8 309 1493 "/" "0" "sonaPRP" "g_Ente__.wav" "Hahn____.bmp" "B_n_210_.bmp" ">" 277 "B" "norm" 210 1500 2 7 2 14 6 3 1 6 1 5 2 1 3 4 7 14 209 283 371 8
"5159" 8 310 1353 "<" "+" "sonaPRP" "g_Trompe.wav" "Pferd___.bmp" "Z_g_210_.bmp" "<" 277 "Z" "gesp" 210 0 4 31 1 23 15 3 1 6 5 14 2 1 3 4 82 164 23 325 31 8
"5160" 8 310 1932 "/" "0" "sonaPRP" "g_Trompe.wav" "Pferd___.bmp" "Z_g_210_.bmp" "<" 277 "Z" "gesp" 210 0 4 31 1 23 15 3 1 6 5 14 2 1 3 4 82 164 23 325 31 8
"5161" 8 311 874 "<" "+" "sonaPRP" "g_Schaf_.wav" "Esel____.bmp" "K_g_150_.bmp" "<" 277 "K" "gesp" 150 0 2 25 1 8 13 3 1 6 1 13 2 1 3 4 8 170 244 25 436 8
"5162" 8 311 1716 "/" "0" "sonaPRP" "g_Schaf_.wav" "Esel____.bmp" "K_g_150_.bmp" "<" 277 "K" "gesp" 150 0 2 25 1 8 13 3 1 6 1 13 2 1 3 4 8 170 244 25 436 8
"5163" 8 312 704 ">" "+" "sonaPRP" "g_Bohrer.wav" "Trompe__.bmp" "F_n_210_.bmp" ">" 672 "F" "norm" 210 1500 3 4 2 31 7 3 1 6 4 3 2 1 3 4 4 189 259 343 31 8
"5164" 8 312 933 "/" "0" "sonaPRP" "g_Bohrer.wav" "Trompe__.bmp" "F_n_210_.bmp" ">" 672 "F" "norm" 210 1500 3 4 2 31 7 3 1 6 4 3 2 1 3 4 4 189 259 343 31 8
"5165" 8 313 990 ">" "+" "sonaPRP" "g_Fahrra.wav" "Schaf___.bmp" "Z_n_150_.bmp" ">" 672 "Z" "norm" 150 0 4 9 1 25 3 3 1 6 2 6 2 1 3 4 88 172 9 25 438 8
"5166" 8 313 1900 "/" "0" "sonaPRP" "g_Fahrra.wav" "Schaf___.bmp" "Z_n_150_.bmp" ">" 672 "Z" "norm" 150 0 4 9 1 25 3 3 1 6 2 6 2 1 3 4 88 172 9 25 438 8
"5167" 8 314 1077 "<" "-" "sonaPRP" "g_Saege_.wav" "Schere__.bmp" "K_n_150_.bmp" ">" 277 "K" "norm" 150 1500 2 24 2 26 14 3 1 6 4 12 2 1 3 4 84 166 241 24 26 8
"5168" 8 314 3000 "-" "1" "sonaPRP" "g_Saege_.wav" "Schere__.bmp" "K_n_150_.bmp" ">" 277 "K" "norm" 150 1500 2 24 2 26 14 3 1 6 4 12 2 1 3 4 84 166 241 24 26 8
"5169" 8 315 1378 "<" "+" "sonaPRP" "g_Loewe_.wav" "Loewe___.bmp" "Q_g_210_.bmp" "<" 277 "Q" "gesp" 210 1500 1 21 2 21 9 3 1 6 1 10 2 1 3 4 74 21 234 318 422 8
"5170" 8 315 803 "/" "0" "sonaPRP" "g_Loewe_.wav" "Loewe___.bmp" "Q_g_210_.bmp" "<" 277 "Q" "gesp" 210 1500 1 21 2 21 9 3 1 6 1 10 2 1 3 4 74 21 234 318 422 8
"5171" 8 316 1048 "<" "+" "sonaPRP" "g_Hund__.wav" "Tromme__.bmp" "B_g_150_.bmp" "<" 672 "B" "gesp" 150 1500 4 17 2 30 12 3 1 6 1 8 2 1 3 4 17 187 256 340 30 8
"5172" 8 316 862 "/" "0" "sonaPRP" "g_Hund__.wav" "Tromme__.bmp" "B_g_150_.bmp" "<" 672 "B" "gesp" 150 1500 4 17 2 30 12 3 1 6 1 8 2 1 3 4 17 187 256 340 30 8
"5173" 8 317 961 ">" "+" "sonaPRP" "g_Gitarr.wav" "Gitarr__.bmp" "K_n_210_.bmp" ">" 672 "K" "norm" 210 0 1 12 1 12 4 3 1 6 5 7 2 1 3 4 53 136 12 295 389 8
"5174" 8 317 1743 "/" "0" "sonaPRP" "g_Gitarr.wav" "Gitarr__.bmp" "K_n_210_.bmp" ">" 672 "K" "norm" 210 0 1 12 1 12 4 3 1 6 5 7 2 1 3 4 53 136 12 295 389 8
"5175" 8 318 1251 "<" "-" "sonaPRP" "g_Klinge.wav" "Klinge__.bmp" "Z_n_210_.bmp" ">" 277 "Z" "norm" 210 1500 1 19 2 19 5 3 1 6 6 9 2 1 3 4 69 154 19 314 414 8
"5176" 8 318 1376 "/" "0" "sonaPRP" "g_Klinge.wav" "Klinge__.bmp" "Z_n_210_.bmp" ">" 277 "Z" "norm" 210 1500 1 19 2 19 5 3 1 6 6 9 2 1 3 4 69 154 19 314 414 8
"5177" 8 319 1578 ">" "+" "sonaPRP" "g_Dudels.wav" "Pferd___.bmp" "Q_n_150_.bmp" ">" 672 "Q" "norm" 150 1500 3 5 2 23 15 3 1 6 5 4 2 1 3 4 81 5 23 324 432 8
"5178" 8 319 1055 "/" "0" "sonaPRP" "g_Dudels.wav" "Pferd___.bmp" "Q_n_150_.bmp" ">" 672 "Q" "norm" 150 1500 3 5 2 23 15 3 1 6 5 4 2 1 3 4 81 5 23 324 432 8
"5179" 8 320 827 "<" "+" "sonaPRP" "g_Schiff.wav" "Esel____.bmp" "L_g_150_.bmp" "<" 277 "L" "gesp" 150 1500 4 27 2 8 16 3 1 6 2 13 2 1 3 4 8 128 214 287 27 8
"5180" 8 320 821 "/" "0" "sonaPRP" "g_Schiff.wav" "Esel____.bmp" "L_g_150_.bmp" "<" 277 "L" "gesp" 150 1500 4 27 2 8 16 3 1 6 2 13 2 1 3 4 8 128 214 287 27 8
"5181" 8 321 1196 "<" "+" "sonaPRP" "g_Hahn__.wav" "Klinge__.bmp" "F_g_210_.bmp" "<" 672 "F" "gesp" 210 0 3 14 1 19 6 3 1 6 1 8 2 1 3 4 70 14 19 316 416 8
"5182" 8 321 1776 "/" "0" "sonaPRP" "g_Hahn__.wav" "Klinge__.bmp" "F_g_210_.bmp" "<" 672 "F" "gesp" 210 0 3 14 1 19 6 3 1 6 1 8 2 1 3 4 70 14 19 316 416 8
"5183" 8 322 1103 "<" "+" "sonaPRP" "g_Floete.wav" "Ente____.bmp" "G_g_210_.bmp" "<" 277 "G" "gesp" 210 1500 4 10 2 7 8 3 1 6 5 6 2 1 3 4 7 125 10 284 373 8
"5184" 8 322 922 "/" "0" "sonaPRP" "g_Floete.wav" "Ente____.bmp" "G_g_210_.bmp" "<" 277 "G" "gesp" 210 1500 4 10 2 7 8 3 1 6 5 6 2 1 3 4 7 125 10 284 373 8
"5185" 8 323 921 ">" "+" "sonaPRP" "g_Esel__.wav" "Esel____.bmp" "P_n_150_.bmp" ">" 277 "P" "norm" 150 1500 1 8 2 8 13 3 1 6 1 5 2 1 3 4 8 126 211 285 374 8
"5186" 8 323 1156 "/" "0" "sonaPRP" "g_Esel__.wav" "Esel____.bmp" "P_n_150_.bmp" ">" 277 "P" "norm" 150 1500 1 8 2 8 13 3 1 6 1 5 2 1 3 4 8 126 211 285 374 8
"5187" 8 324 705 "<" "+" "sonaPRP" "g_Schere.wav" "Affe____.bmp" "L_g_210_.bmp" "<" 672 "L" "gesp" 210 0 3 26 1 1 14 3 1 6 4 13 2 1 3 4 1 115 193 264 26 8
"5188" 8 324 1274 "/" "0" "sonaPRP" "g_Schere.wav" "Affe____.bmp" "L_g_210_.bmp" "<" 672 "L" "gesp" 210 0 3 26 1 1 14 3 1 6 4 13 2 1 3 4 1 115 193 264 26 8
"5189" 8 325 937 "<" "+" "sonaPRP" "g_Pferd_.wav" "Pferd___.bmp" "Q_g_150_.bmp" "<" 672 "Q" "gesp" 150 0 1 23 1 23 12 3 1 6 1 6 2 1 3 4 80 162 23 322 430 8
"5190" 8 325 1584 "/" "0" "sonaPRP" "g_Pferd_.wav" "Pferd___.bmp" "Q_g_150_.bmp" "<" 672 "Q" "gesp" 150 0 1 23 1 23 12 3 1 6 1 6 2 1 3 4 80 162 23 322 430 8
"5191" 8 326 937 "<" "+" "sonaPRP" "g_Orgel_.wav" "Katze___.bmp" "P_g_150_.bmp" "<" 277 "P" "gesp" 150 0 4 22 1 18 11 3 1 6 5 11 2 1 3 4 68 153 18 22 413 8
"5192" 8 326 1497 "/" "0" "sonaPRP" "g_Orgel_.wav" "Katze___.bmp" "P_g_150_.bmp" "<" 277 "P" "gesp" 150 0 4 22 1 18 11 3 1 6 5 11 2 1 3 4 68 153 18 22 413 8
"5193" 8 327 771 ">" "+" "sonaPRP" "g_Affe__.wav" "Kuh_____.bmp" "L_n_210_.bmp" ">" 672 "L" "norm" 210 1500 2 1 2 20 10 3 1 6 1 1 2 1 3 4 1 114 192 20 350 8
"5194" 8 327 1024 "/" "0" "sonaPRP" "g_Affe__.wav" "Kuh_____.bmp" "L_n_210_.bmp" ">" 672 "L" "norm" 210 1500 2 1 2 20 10 3 1 6 1 1 2 1 3 4 1 114 192 20 350 8
"5195" 8 328 837 "<" "+" "sonaPRP" "g_Zug___.wav" "Zug_____.bmp" "B_g_210_.bmp" "<" 277 "B" "gesp" 210 0 1 32 1 32 16 3 1 6 2 15 2 1 3 4 110 32 260 345 446 8
"5196" 8 328 1336 "/" "0" "sonaPRP" "g_Zug___.wav" "Zug_____.bmp" "B_g_210_.bmp" "<" 277 "B" "gesp" 210 0 1 32 1 32 16 3 1 6 2 15 2 1 3 4 110 32 260 345 446 8
"5197" 8 329 686 "<" "+" "sonaPRP" "g_Geige_.wav" "Katze___.bmp" "F_g_150_.bmp" "<" 277 "F" "gesp" 150 1500 3 11 2 18 11 3 1 6 5 7 2 1 3 4 67 11 18 313 412 8
"5198" 8 329 1549 "/" "0" "sonaPRP" "g_Geige_.wav" "Katze___.bmp" "F_g_150_.bmp" "<" 277 "F" "gesp" 150 1500 3 11 2 18 11 3 1 6 5 7 2 1 3 4 67 11 18 313 412 8
"5199" 8 330 1168 ">" "+" "sonaPRP" "g_Besen_.wav" "Staubs__.bmp" "L_n_150_.bmp" ">" 277 "L" "norm" 150 0 2 3 1 29 1 3 1 6 3 3 2 1 3 4 34 3 29 270 357 8
"5200" 8 330 1609 "/" "0" "sonaPRP" "g_Besen_.wav" "Staubs__.bmp" "L_n_150_.bmp" ">" 277 "L" "norm" 150 0 2 3 1 29 1 3 1 6 3 3 2 1 3 4 34 3 29 270 357 8
"5201" 8 333 1054 "<" "+" "sonaPRP" "g_Telefo.wav" "Hubsch__.bmp" "G_g_150_.bmp" "<" 277 "G" "gesp" 150 1500 5 97 9 96 0 0 0 0 6 14 0 0 0 0 480 482 484 486 488 8
"5202" 8 333 727 "/" "3" "sonaPRP" "g_Telefo.wav" "Hubsch__.bmp" "G_g_150_.bmp" "<" 277 "G" "gesp" 150 1500 5 97 9 96 0 0 0 0 6 14 0 0 0 0 480 482 484 486 488 8
"5203" 8 334 1153 "<" "-" "sonaPRP" "g_Pistol.wav" "Pfeife__.bmp" "Z_n_210_.bmp" ">" 672 "Z" "norm" 210 0 6 94 9 93 0 0 0 0 7 16 0 0 0 0 481 483 485 487 489 8
"5204" 8 334 2758 "/" "0" "sonaPRP" "g_Pistol.wav" "Pfeife__.bmp" "Z_n_210_.bmp" ">" 672 "Z" "norm" 210 0 6 94 9 93 0 0 0 0 7 16 0 0 0 0 481 483 485 487 489 8
"5205" 8 335 724 ">" "+" "sonaPRP" "g_Affe__.wav" "Floete__.bmp" "L_n_210_.bmp" ">" 672 "L" "norm" 210 1500 4 1 2 10 10 4 1 7 1 1 3 4 2 1 1 135 10 292 384 8
"5206" 8 335 1090 "/" "0" "sonaPRP" "g_Affe__.wav" "Floete__.bmp" "L_n_210_.bmp" ">" 672 "L" "norm" 210 1500 4 1 2 10 10 4 1 7 1 1 3 4 2 1 1 135 10 292 384 8
"5207" 8 336 641 ">" "+" "sonaPRP" "g_Bohrer.wav" "Bohrer__.bmp" "F_n_210_.bmp" ">" 672 "F" "norm" 210 1500 1 4 2 4 7 4 1 7 4 3 3 4 2 1 4 120 199 272 360 8
"5208" 8 336 879 "/" "0" "sonaPRP" "g_Bohrer.wav" "Bohrer__.bmp" "F_n_210_.bmp" ">" 672 "F" "norm" 210 1500 1 4 2 4 7 4 1 7 4 3 3 4 2 1 4 120 199 272 360 8
"5209" 8 337 787 "<" "+" "sonaPRP" "g_Orgel_.wav" "Geige___.bmp" "P_g_150_.bmp" "<" 277 "P" "gesp" 150 0 2 22 1 11 11 4 1 7 5 11 3 4 2 1 78 11 237 22 427 8
"5210" 8 337 1768 "/" "0" "sonaPRP" "g_Orgel_.wav" "Geige___.bmp" "P_g_150_.bmp" "<" 277 "P" "gesp" 150 0 2 22 1 11 11 4 1 7 5 11 3 4 2 1 78 11 237 22 427 8
"5211" 8 338 853 ">" "+" "sonaPRP" "g_Saege_.wav" "Affe____.bmp" "K_n_150_.bmp" ">" 277 "K" "norm" 150 1500 4 24 2 1 14 4 1 7 4 12 3 4 2 1 1 116 194 24 351 8
"5212" 8 338 922 "/" "0" "sonaPRP" "g_Saege_.wav" "Affe____.bmp" "K_n_150_.bmp" ">" 277 "K" "norm" 150 1500 4 24 2 1 14 4 1 7 4 12 3 4 2 1 1 116 194 24 351 8
"5213" 8 339 791 ">" "+" "sonaPRP" "g_Dudels.wav" "Dudels__.bmp" "Q_n_150_.bmp" ">" 672 "Q" "norm" 150 1500 1 5 2 5 15 4 1 7 5 4 3 4 2 1 37 5 202 275 364 8
"5214" 8 339 1013 "/" "0" "sonaPRP" "g_Dudels.wav" "Dudels__.bmp" "Q_n_150_.bmp" ">" 672 "Q" "norm" 150 1500 1 5 2 5 15 4 1 7 5 4 3 4 2 1 37 5 202 275 364 8
"5215" 8 340 615 "<" "+" "sonaPRP" "g_Tromme.wav" "Gitarr__.bmp" "P_g_210_.bmp" "<" 672 "P" "gesp" 210 1500 2 30 2 12 4 4 1 7 5 14 3 4 2 1 105 185 12 338 30 8
"5216" 8 340 933 "/" "0" "sonaPRP" "g_Tromme.wav" "Gitarr__.bmp" "P_g_210_.bmp" "<" 672 "P" "gesp" 210 1500 2 30 2 12 4 4 1 7 5 14 3 4 2 1 105 185 12 338 30 8
"5217" 8 341 795 "<" "-" "sonaPRP" "g_Fahrra.wav" "Auto____.bmp" "Z_n_150_.bmp" ">" 672 "Z" "norm" 150 0 2 9 1 2 3 4 1 7 2 6 3 4 2 1 2 130 9 289 378 8
"5218" 8 341 1246 "/" "0" "sonaPRP" "g_Fahrra.wav" "Auto____.bmp" "Z_n_150_.bmp" ">" 672 "Z" "norm" 150 0 2 9 1 2 3 4 1 7 2 6 3 4 2 1 2 130 9 289 378 8
"5219" 8 342 894 "<" "+" "sonaPRP" "g_Zug___.wav" "Esel____.bmp" "B_g_210_.bmp" "<" 277 "B" "gesp" 210 0 3 32 1 8 16 4 1 7 2 15 3 4 2 1 8 32 213 286 376 8
"5220" 8 342 1831 "/" "0" "sonaPRP" "g_Zug___.wav" "Esel____.bmp" "B_g_210_.bmp" "<" 277 "B" "gesp" 210 0 3 32 1 8 16 4 1 7 2 15 3 4 2 1 8 32 213 286 376 8
"5221" 8 343 665 ">" "+" "sonaPRP" "g_Kuh___.wav" "Kuh_____.bmp" "P_n_210_.bmp" ">" 672 "P" "norm" 210 0 1 20 1 20 10 4 1 7 1 9 3 4 2 1 71 157 231 20 418 8
"5222" 8 343 1308 "/" "0" "sonaPRP" "g_Kuh___.wav" "Kuh_____.bmp" "P_n_210_.bmp" ">" 672 "P" "norm" 210 0 1 20 1 20 10 4 1 7 1 9 3 4 2 1 71 157 231 20 418 8
"5223" 8 344 708 "<" "+" "sonaPRP" "g_Schwei.wav" "Bohrer__.bmp" "K_g_210_.bmp" "<" 672 "K" "gesp" 210 1500 4 28 2 4 2 4 1 7 1 13 3 4 2 1 4 122 201 28 363 8
"5224" 8 344 1504 "/" "0" "sonaPRP" "g_Schwei.wav" "Bohrer__.bmp" "K_g_210_.bmp" "<" 672 "K" "gesp" 210 1500 4 28 2 4 2 4 1 7 1 13 3 4 2 1 4 122 201 28 363 8
"5225" 8 345 670 ">" "+" "sonaPRP" "g_Auto__.wav" "Auto____.bmp" "G_n_150_.bmp" ">" 672 "G" "norm" 150 1500 1 2 2 2 3 4 1 7 2 2 3 4 2 1 2 117 195 265 352 8
"5226" 8 345 691 "/" "0" "sonaPRP" "g_Auto__.wav" "Auto____.bmp" "G_n_150_.bmp" ">" 672 "G" "norm" 150 1500 1 2 2 2 3 4 1 7 2 2 3 4 2 1 2 117 195 265 352 8
"5227" 8 346 724 ">" "+" "sonaPRP" "g_Esel__.wav" "Hammer__.bmp" "P_n_150_.bmp" ">" 277 "P" "norm" 150 1500 3 8 2 15 13 4 1 7 1 5 3 4 2 1 8 145 15 307 401 8
"5228" 8 346 1127 "/" "0" "sonaPRP" "g_Esel__.wav" "Hammer__.bmp" "P_n_150_.bmp" ">" 277 "P" "norm" 150 1500 3 8 2 15 13 4 1 7 1 5 3 4 2 1 8 145 15 307 401 8
"5229" 8 347 774 ">" "+" "sonaPRP" "g_Katze_.wav" "Glocke__.bmp" "B_n_150_.bmp" ">" 672 "B" "norm" 150 0 4 18 1 13 9 4 1 7 1 9 3 4 2 1 13 142 18 301 395 8
"5230" 8 347 1331 "/" "0" "sonaPRP" "g_Katze_.wav" "Glocke__.bmp" "B_n_150_.bmp" ">" 672 "B" "norm" 150 0 4 18 1 13 9 4 1 7 1 9 3 4 2 1 13 142 18 301 395 8
"5231" 8 348 628 "<" "+" "sonaPRP" "g_Floete.wav" "Harfe___.bmp" "G_g_210_.bmp" "<" 277 "G" "gesp" 210 1500 2 10 2 16 8 4 1 7 5 6 3 4 2 1 48 133 10 16 382 8
