"targ_ID" "cond" "task.soa" "subj" "trial" "RT.task1" "ERR.code.task1" "RT.task2" "ERR.code.task2" "task1.let" "task1.let_ver" "dist_ID" "blk" "ERR.task1" "ERR.task2.old" "ERR.task2" "RT.task1.old" "RT.task2.old" "out" "exp"
"4117" "Staubsauger" "semantic" "1500" "17" 243 1417 "correct" 896 "correct" "Z" "mirrored" "Besen" "2" 0 0 0 1417 896 0 3
"4118" "Staubsauger" "semantic" "1500" "4" 201 1715 "correct" 970 "correct" "Z" "mirrored" "Besen" "2" 0 0 0 1715 970 0 3
"4119" "Staubsauger" "semantic" "1500" "3" 160 NA "none/false" 1587 "correct" "Z" "mirrored" "Besen" "1" 1 0 0 1566 1587 0 3
"4120" "Staubsauger" "semantic" "1500" "15" 365 NA "none/false" 1266 "correct" "Z" "mirrored" "Besen" "4" 1 0 0 974 1266 0 3
"4121" "Staubsauger" "semantic" "1500" "23" 356 1346 "correct" 823 "correct" "Z" "mirrored" "Besen" "4" 0 0 0 1346 823 0 3
"4122" "Staubsauger" "semantic" "1500" "1" 255 NA "none/false" 784 "correct" "Z" "mirrored" "Besen" "2" 1 0 0 1211 784 0 3
"4123" "Staubsauger" "semantic" "1500" "21" 310 1091 "correct" 846 "correct" "Z" "mirrored" "Besen" "3" 0 0 0 1091 846 0 3
"4124" "Staubsauger" "semantic" "1500" "11" 138 NA "none/false" 1130 "correct" "Z" "mirrored" "Besen" "1" 1 0 0 1837 1130 0 3
"4125" "Staubsauger" "semantic" "1500" "9" 259 1594 "correct" 998 "correct" "Z" "mirrored" "Besen" "2" 0 0 0 1594 998 0 3
"4126" "Staubsauger" "semantic" "1500" "13" 319 NA "none/false" 896 "correct" "Z" "mirrored" "Besen" "3" 1 0 0 1251 896 0 3
"4127" "Staubsauger" "semantic" "1500" "6" 274 540 "correct" 787 "correct" "Z" "mirrored" "Besen" "3" 0 0 0 540 787 0 3
"4128" "Staubsauger" "semantic" "1500" "20" 219 754 "correct" 958 "correct" "Z" "mirrored" "Besen" "2" 0 0 0 754 958 0 3
"4129" "Staubsauger" "unrelated" "0" "23" 174 1533 "correct" 2027 "correct" "Z" "mirrored" "Kuh" "1" 0 0 0 1533 2027 0 3
"4130" "Staubsauger" "unrelated" "0" "19" 275 1114 "correct" 1558 "correct" "Z" "mirrored" "Kuh" "3" 0 0 0 1114 1558 0 3
"4131" "Staubsauger" "unrelated" "0" "17" 391 1502 "correct" NA "technical" "Z" "mirrored" "Kuh" "4" 0 1 0 1502 1591 0 3
"4132" "Staubsauger" "unrelated" "0" "1" 368 2010 "correct" 2712 "correct" "Z" "mirrored" "Kuh" "4" 0 0 0 2010 2712 0 3
"4133" "Staubsauger" "unrelated" "0" "11" 292 697 "correct" 1143 "correct" "Z" "mirrored" "Kuh" "3" 0 0 0 697 1143 0 3
"4134" "Staubsauger" "unrelated" "0" "24" 151 NA "none/false" 2090 "correct" "Z" "mirrored" "Kuh" "1" 1 0 0 1247 2090 0 3
"4135" "Staubsauger" "unrelated" "0" "2" 329 NA "none/false" 1311 "correct" "Z" "mirrored" "Kuh" "3" 1 0 0 740 1311 0 3
"4136" "Staubsauger" "unrelated" "0" "6" 232 NA "none/false" 1244 "correct" "Z" "mirrored" "Kuh" "2" 1 0 0 820 1244 0 3
"4137" "Staubsauger" "unrelated" "0" "12" 343 1111 "correct" 1723 "correct" "Z" "mirrored" "Kuh" "4" 0 0 0 1111 1723 0 3
"4138" "Staubsauger" "unrelated" "0" "7" 172 NA "none/false" 1354 "correct" "Z" "mirrored" "Kuh" "1" 1 0 0 939 1354 0 3
"4139" "Staubsauger" "unrelated" "0" "15" 192 NA "none/false" 1365 "correct" "Z" "mirrored" "Kuh" "1" 1 0 0 748 1365 0 3
"4140" "Staubsauger" "unrelated" "0" "21" 222 NA "none/false" 2320 "correct" "Z" "mirrored" "Kuh" "2" 1 0 0 1899 2320 0 3
"4141" "Staubsauger" "unrelated" "0" "13" 199 NA "none/false" 1899 "correct" "Z" "mirrored" "Kuh" "2" 1 0 0 1244 1899 0 3
"4142" "Staubsauger" "unrelated" "0" "3" 276 NA "none/false" 2284 "correct" "Z" "mirrored" "Kuh" "3" 1 0 0 1386 2284 0 3
"4143" "Staubsauger" "unrelated" "0" "22" 231 1231 "correct" NA "none/false" "Z" "mirrored" "Kuh" "2" 0 1 1 1231 1855 0 3
"4144" "Staubsauger" "unrelated" "0" "18" 312 1090 "correct" NA "technical" "Z" "mirrored" "Kuh" "3" 0 1 0 1090 1185 0 3
"4145" "Staubsauger" "unrelated" "0" "4" 355 NA "none/false" 1550 "correct" "Z" "mirrored" "Kuh" "4" 1 0 0 1033 1550 0 3
"4146" "Staubsauger" "unrelated" "0" "9" 377 NA "none/false" 2142 "correct" "Z" "mirrored" "Kuh" "4" 1 0 0 1542 2142 0 3
"4147" "Staubsauger" "unrelated" "0" "16" 160 NA "none/false" NA "none/false" "Z" "mirrored" "Kuh" "1" 1 1 1 3000 3000 0 3
"4148" "Staubsauger" "unrelated" "0" "5" 200 NA "none/false" 1441 "correct" "Z" "mirrored" "Kuh" "2" 1 0 0 1064 1441 0 3
"4149" "Staubsauger" "unrelated" "0" "14" 256 2817 "correct" NA "none/false" "Z" "mirrored" "Kuh" "2" 0 1 1 2817 3000 0 3
"4150" "Staubsauger" "unrelated" "0" "8" 159 960 "correct" 1538 "correct" "Z" "mirrored" "Kuh" "1" 0 0 0 960 1538 0 3
"4151" "Staubsauger" "unrelated" "0" "10" 325 NA "none/false" 2043 "correct" "Z" "mirrored" "Kuh" "3" 1 0 0 1596 2043 0 3
"4152" "Staubsauger" "unrelated" "0" "20" 360 750 "correct" 1524 "correct" "Z" "mirrored" "Kuh" "4" 0 0 0 750 1524 0 3
"4153" "Staubsauger" "unrelated" "1500" "19" 177 NA "none/false" 849 "correct" "Z" "mirrored" "Kuh" "1" 1 0 0 1796 849 0 3
"4154" "Staubsauger" "unrelated" "1500" "2" 255 1742 "correct" 931 "correct" "Z" "mirrored" "Kuh" "2" 0 0 0 1742 931 0 3
"4155" "Staubsauger" "unrelated" "1500" "22" 310 1399 "correct" 944 "correct" "Z" "mirrored" "Kuh" "3" 0 0 0 1399 944 0 3
"4156" "Staubsauger" "unrelated" "1500" "16" 365 1313 "correct" 1692 "correct" "Z" "mirrored" "Kuh" "4" 0 0 0 1313 1692 0 3
"4157" "Staubsauger" "unrelated" "1500" "1" 201 824 "correct" 804 "correct" "Z" "mirrored" "Kuh" "2" 0 0 0 824 804 0 3
"4158" "Staubsauger" "unrelated" "1500" "14" 319 NA "none/false" 1372 "correct" "Z" "mirrored" "Kuh" "3" 1 0 0 1209 1372 0 3
"4159" "Staubsauger" "unrelated" "1500" "13" 371 NA "none/false" 919 "correct" "Z" "mirrored" "Kuh" "4" 1 0 0 1275 919 0 3
"4160" "Staubsauger" "unrelated" "1500" "11" 181 1267 "correct" 704 "correct" "Z" "mirrored" "Kuh" "1" 0 0 0 1267 704 0 3
"4161" "Staubsauger" "unrelated" "1500" "4" 160 1526 "correct" 926 "correct" "Z" "mirrored" "Kuh" "1" 0 0 0 1526 926 0 3
"4162" "Staubsauger" "unrelated" "1500" "18" 243 1209 "correct" 766 "correct" "Z" "mirrored" "Kuh" "2" 0 0 0 1209 766 0 3
"4163" "Staubsauger" "unrelated" "1500" "20" 131 862 "correct" 953 "correct" "Z" "mirrored" "Kuh" "1" 0 0 0 862 953 0 3
"4164" "Staubsauger" "unrelated" "1500" "5" 375 NA "none/false" 765 "correct" "Z" "mirrored" "Kuh" "4" 1 0 0 1027 765 0 3
"4165" "Staubsauger" "unrelated" "1500" "21" 369 1333 "correct" 801 "correct" "Z" "mirrored" "Kuh" "4" 0 0 0 1333 801 0 3
"4166" "Staubsauger" "unrelated" "1500" "10" 259 NA "none/false" 1522 "correct" "Z" "mirrored" "Kuh" "2" 1 0 0 2267 1522 0 3
"4167" "Staubsauger" "unrelated" "1500" "3" 194 NA "none/false" NA "smack" "Z" "mirrored" "Kuh" "1" 1 1 1 NA 751 0 3
"4168" "Staubsauger" "unrelated" "1500" "17" 219 1291 "correct" 999 "correct" "Z" "mirrored" "Kuh" "2" 0 0 0 1291 999 0 3
"4169" "Staubsauger" "unrelated" "1500" "15" 296 NA "none/false" 1632 "correct" "Z" "mirrored" "Kuh" "3" 1 0 0 996 1632 0 3
"4170" "Staubsauger" "unrelated" "1500" "6" 304 847 "correct" 789 "correct" "Z" "mirrored" "Kuh" "3" 0 0 0 847 789 0 3
"4171" "Staubsauger" "unrelated" "1500" "8" 359 1014 "correct" 1118 "correct" "Z" "mirrored" "Kuh" "4" 0 0 0 1014 1118 0 3
"4172" "Staubsauger" "unrelated" "1500" "7" 274 NA "none/false" 876 "correct" "Z" "mirrored" "Kuh" "3" 1 0 0 874 876 0 3
"4173" "Staubsauger" "unrelated" "1500" "23" 272 1735 "correct" 1183 "correct" "Z" "mirrored" "Kuh" "3" 0 0 0 1735 1183 0 3
"4174" "Staubsauger" "unrelated" "1500" "12" 138 1597 "correct" 1022 "correct" "Z" "mirrored" "Kuh" "1" 0 0 0 1597 1022 0 3
"4175" "Staubsauger" "unrelated" "1500" "9" 213 1731 "correct" 1016 "correct" "Z" "mirrored" "Kuh" "2" 0 0 0 1731 1016 0 3
"4176" "Staubsauger" "unrelated" "1500" "24" 356 NA "none/false" 738 "correct" "Z" "mirrored" "Kuh" "4" 1 0 0 719 738 0 3
"4177" "Trommel" "congruent" "0" "11" 349 954 "correct" 1421 "correct" "P" "mirrored" "Trommel" "4" 0 0 0 954 1421 0 3
"4178" "Trommel" "congruent" "0" "18" 271 926 "correct" NA "disfluency" "P" "mirrored" "Trommel" "3" 0 1 1 926 2120 0 3
"4179" "Trommel" "congruent" "0" "3" 335 960 "correct" NA "technical" "P" "mirrored" "Trommel" "4" 0 1 0 960 963 0 3
"4180" "Trommel" "congruent" "0" "6" 182 755 "correct" 1299 "correct" "P" "mirrored" "Trommel" "1" 0 0 0 755 1299 0 3
"4181" "Trommel" "congruent" "0" "17" 316 1287 "correct" 1770 "correct" "P" "mirrored" "Trommel" "3" 0 0 0 1287 1770 0 3
"4182" "Trommel" "congruent" "0" "15" 144 812 "correct" 1517 "correct" "P" "mirrored" "Trommel" "1" 0 0 0 812 1517 0 3
"4183" "Trommel" "congruent" "0" "24" 204 678 "correct" 1346 "correct" "P" "mirrored" "Trommel" "2" 0 0 0 678 1346 0 3
"4184" "Trommel" "congruent" "0" "9" 307 794 "correct" 1323 "correct" "P" "mirrored" "Trommel" "3" 0 0 0 794 1323 0 3
"4185" "Trommel" "congruent" "0" "16" 207 1242 "correct" 1914 "correct" "P" "mirrored" "Trommel" "2" 0 0 0 1242 1914 0 3
"4186" "Trommel" "congruent" "0" "23" 160 1254 "correct" 1699 "correct" "P" "mirrored" "Trommel" "1" 0 0 0 1254 1699 0 3
"4187" "Trommel" "congruent" "0" "1" 314 1582 "correct" 2926 "correct" "P" "mirrored" "Trommel" "3" 0 0 0 1582 2926 0 3
"4188" "Trommel" "congruent" "0" "20" 381 866 "correct" 1466 "correct" "P" "mirrored" "Trommel" "4" 0 0 0 866 1466 0 3
"4189" "Trommel" "congruent" "0" "21" 242 934 "correct" 1753 "correct" "P" "mirrored" "Trommel" "2" 0 0 0 934 1753 0 3
"4190" "Trommel" "congruent" "0" "12" 376 950 "correct" 1486 "correct" "P" "mirrored" "Trommel" "4" 0 0 0 950 1486 0 3
"4191" "Trommel" "congruent" "0" "8" 217 821 "correct" 1388 "correct" "P" "mirrored" "Trommel" "2" 0 0 0 821 1388 0 3
"4192" "Trommel" "congruent" "0" "19" 366 1553 "correct" 1892 "correct" "P" "mirrored" "Trommel" "4" 0 0 0 1553 1892 0 3
"4193" "Trommel" "congruent" "0" "22" 178 975 "correct" NA "technical" "P" "mirrored" "Trommel" "1" 0 1 0 975 1236 0 3
"4194" "Trommel" "congruent" "0" "7" 153 823 "correct" 1382 "correct" "P" "mirrored" "Trommel" "1" 0 0 0 823 1382 0 3
"4195" "Trommel" "congruent" "0" "10" 281 1000 "correct" 1857 "correct" "P" "mirrored" "Trommel" "3" 0 0 0 1000 1857 0 3
"4196" "Trommel" "congruent" "0" "2" 281 922 "correct" 1122 "correct" "P" "mirrored" "Trommel" "3" 0 0 0 922 1122 0 3
"4197" "Trommel" "congruent" "0" "5" 235 791 "correct" 1346 "correct" "P" "mirrored" "Trommel" "2" 0 0 0 791 1346 0 3
"4198" "Trommel" "congruent" "0" "14" 168 979 "correct" 1512 "correct" "P" "mirrored" "Trommel" "1" 0 0 0 979 1512 0 3
"4199" "Trommel" "congruent" "0" "4" 386 1058 "correct" NA "disfluency" "P" "mirrored" "Trommel" "4" 0 1 1 1058 3000 0 3
"4200" "Trommel" "congruent" "0" "13" 255 884 "correct" 1417 "correct" "P" "mirrored" "Trommel" "2" 0 0 0 884 1417 0 3
"4201" "Trommel" "congruent" "1500" "12" 205 808 "correct" 742 "correct" "P" "mirrored" "Trommel" "2" 0 0 0 808 742 0 3
"4202" "Trommel" "congruent" "1500" "20" 201 686 "correct" 678 "correct" "P" "mirrored" "Trommel" "2" 0 0 0 686 678 0 3
"4203" "Trommel" "congruent" "1500" "4" 214 951 "correct" 898 "correct" "P" "mirrored" "Trommel" "2" 0 0 0 951 898 0 3
"4204" "Trommel" "congruent" "1500" "17" 255 1359 "correct" 768 "correct" "P" "mirrored" "Trommel" "2" 0 0 0 1359 768 0 3
"4205" "Trommel" "congruent" "1500" "14" 286 1095 "correct" 787 "correct" "P" "mirrored" "Trommel" "3" 0 0 0 1095 787 0 3
"4206" "Trommel" "congruent" "1500" "15" 339 868 "correct" 697 "correct" "P" "mirrored" "Trommel" "4" 0 0 0 868 697 0 3
"4207" "Trommel" "congruent" "1500" "7" 340 1608 "correct" 730 "correct" "P" "mirrored" "Trommel" "4" 0 0 0 1608 730 0 3
"4208" "Trommel" "congruent" "1500" "3" 142 1500 "correct" 989 "correct" "P" "mirrored" "Trommel" "1" 0 0 0 1500 989 0 3
"4209" "Trommel" "congruent" "1500" "2" 175 977 "correct" 623 "correct" "P" "mirrored" "Trommel" "1" 0 0 0 977 623 0 3
"4210" "Trommel" "congruent" "1500" "11" 155 632 "correct" 654 "correct" "P" "mirrored" "Trommel" "1" 0 0 0 632 654 0 3
"4211" "Trommel" "congruent" "1500" "1" 237 779 "correct" 1172 "correct" "P" "mirrored" "Trommel" "2" 0 0 0 779 1172 0 3
"4212" "Trommel" "congruent" "1500" "13" 329 1042 "correct" 623 "correct" "P" "mirrored" "Trommel" "3" 0 0 0 1042 623 0 3
"4213" "Trommel" "congruent" "1500" "6" 276 523 "correct" 519 "correct" "P" "mirrored" "Trommel" "3" 0 0 0 523 519 0 3
"4214" "Trommel" "congruent" "1500" "22" 267 650 "correct" 719 "correct" "P" "mirrored" "Trommel" "3" 0 0 0 650 719 0 3
"4215" "Trommel" "congruent" "1500" "16" 385 707 "correct" 1040 "correct" "P" "mirrored" "Trommel" "4" 0 0 0 707 1040 0 3
"4216" "Trommel" "congruent" "1500" "8" 376 770 "correct" 856 "correct" "P" "mirrored" "Trommel" "4" 0 0 0 770 856 0 3
"4217" "Trommel" "congruent" "1500" "5" 305 719 "correct" 617 "correct" "P" "mirrored" "Trommel" "3" 0 0 0 719 617 0 3
"4218" "Trommel" "congruent" "1500" "23" 355 805 "correct" 660 "correct" "P" "mirrored" "Trommel" "4" 0 0 0 805 660 0 3
"4219" "Trommel" "congruent" "1500" "21" 325 751 "correct" 801 "correct" "P" "mirrored" "Trommel" "3" 0 0 0 751 801 0 3
"4220" "Trommel" "congruent" "1500" "18" 194 1639 "correct" 1159 "correct" "P" "mirrored" "Trommel" "1" 0 0 0 1639 1159 0 3
"4221" "Trommel" "congruent" "1500" "19" 147 NA "none/false" 1198 "correct" "P" "mirrored" "Trommel" "1" 1 0 0 1290 1198 0 3
"4222" "Trommel" "congruent" "1500" "24" 371 592 "correct" 699 "correct" "P" "mirrored" "Trommel" "4" 0 0 0 592 699 0 3
"4223" "Trommel" "congruent" "1500" "10" 177 960 "correct" 915 "correct" "P" "mirrored" "Trommel" "1" 0 0 0 960 915 0 3
"4224" "Trommel" "congruent" "1500" "9" 236 839 "correct" 754 "correct" "P" "mirrored" "Trommel" "2" 0 0 0 839 754 0 3
"4225" "Trommel" "semantic" "0" "7" 182 867 "correct" 1582 "correct" "P" "mirrored" "Gitarre" "1" 0 0 0 867 1582 0 3
"4226" "Trommel" "semantic" "0" "18" 316 1160 "correct" 1861 "correct" "P" "mirrored" "Gitarre" "3" 0 0 0 1160 1861 0 3
"4227" "Trommel" "semantic" "0" "9" 376 888 "correct" 1758 "correct" "P" "mirrored" "Gitarre" "4" 0 0 0 888 1758 0 3
"4228" "Trommel" "semantic" "0" "8" 153 1394 "correct" 2264 "correct" "P" "mirrored" "Gitarre" "1" 0 0 0 1394 2264 0 3
"4229" "Trommel" "semantic" "0" "13" 207 1385 "correct" 1944 "correct" "P" "mirrored" "Gitarre" "2" 0 0 0 1385 1944 0 3
"4230" "Trommel" "semantic" "0" "19" 271 NA "none/false" 1776 "correct" "P" "mirrored" "Gitarre" "3" 1 0 0 934 1776 0 3
"4231" "Trommel" "semantic" "0" "4" 335 1027 "correct" 1429 "correct" "P" "mirrored" "Gitarre" "4" 0 0 0 1027 1429 0 3
"4232" "Trommel" "semantic" "0" "16" 144 1071 "correct" 2150 "correct" "P" "mirrored" "Gitarre" "1" 0 0 0 1071 2150 0 3
"4233" "Trommel" "semantic" "0" "24" 160 1016 "correct" 1673 "correct" "P" "mirrored" "Gitarre" "1" 0 0 0 1016 1673 0 3
"4234" "Trommel" "semantic" "0" "6" 235 684 "correct" 1375 "correct" "P" "mirrored" "Gitarre" "2" 0 0 0 684 1375 0 3
"4235" "Trommel" "semantic" "0" "10" 307 921 "correct" 2035 "correct" "P" "mirrored" "Gitarre" "3" 0 0 0 921 2035 0 3
"4236" "Trommel" "semantic" "0" "1" 386 1203 "correct" 1566 "correct" "P" "mirrored" "Gitarre" "4" 0 0 0 1203 1566 0 3
"4237" "Trommel" "semantic" "0" "17" 381 2687 "correct" NA "none/false" "P" "mirrored" "Gitarre" "4" 0 1 1 2687 3000 0 3
"4238" "Trommel" "semantic" "0" "3" 281 990 "correct" 1744 "correct" "P" "mirrored" "Gitarre" "3" 0 0 0 990 1744 0 3
"4239" "Trommel" "semantic" "0" "12" 349 1002 "correct" 1583 "correct" "P" "mirrored" "Gitarre" "4" 0 0 0 1002 1583 0 3
"4240" "Trommel" "semantic" "0" "2" 314 823 "correct" 1195 "correct" "P" "mirrored" "Gitarre" "3" 0 0 0 823 1195 0 3
"4241" "Trommel" "semantic" "0" "14" 255 1196 "correct" 1929 "correct" "P" "mirrored" "Gitarre" "2" 0 0 0 1196 1929 0 3
"4242" "Trommel" "semantic" "0" "23" 178 1564 "correct" 2165 "correct" "P" "mirrored" "Gitarre" "1" 0 0 0 1564 2165 0 3
"4243" "Trommel" "semantic" "0" "21" 204 974 "correct" 1850 "correct" "P" "mirrored" "Gitarre" "2" 0 0 0 974 1850 0 3
"4244" "Trommel" "semantic" "0" "20" 366 845 "correct" 1337 "correct" "P" "mirrored" "Gitarre" "4" 0 0 0 845 1337 0 3
"4245" "Trommel" "semantic" "0" "5" 217 1170 "correct" 1833 "correct" "P" "mirrored" "Gitarre" "2" 0 0 0 1170 1833 0 3
"4246" "Trommel" "semantic" "0" "22" 242 693 "correct" 1312 "correct" "P" "mirrored" "Gitarre" "2" 0 0 0 693 1312 0 3
"4247" "Trommel" "semantic" "0" "15" 168 860 "correct" 1873 "correct" "P" "mirrored" "Gitarre" "1" 0 0 0 860 1873 0 3
"4248" "Trommel" "semantic" "0" "11" 281 NA "none/false" 1350 "correct" "P" "mirrored" "Gitarre" "3" 1 0 0 1055 1350 0 3
"4249" "Trommel" "semantic" "1500" "19" 194 1877 "correct" 1058 "correct" "P" "mirrored" "Gitarre" "1" 0 0 0 1877 1058 0 3
"4250" "Trommel" "semantic" "1500" "17" 201 1806 "correct" 1635 "correct" "P" "mirrored" "Gitarre" "2" 0 0 0 1806 1635 0 3
"4251" "Trommel" "semantic" "1500" "14" 329 800 "correct" 935 "correct" "P" "mirrored" "Gitarre" "3" 0 0 0 800 935 0 3
"4252" "Trommel" "semantic" "1500" "20" 147 926 "correct" 805 "correct" "P" "mirrored" "Gitarre" "1" 0 0 0 926 805 0 3
"4253" "Trommel" "semantic" "1500" "4" 142 901 "correct" 939 "correct" "P" "mirrored" "Gitarre" "1" 0 0 0 901 939 0 3
"4254" "Trommel" "semantic" "1500" "13" 385 763 "correct" 805 "correct" "P" "mirrored" "Gitarre" "4" 0 0 0 763 805 0 3
"4255" "Trommel" "semantic" "1500" "5" 376 723 "correct" 590 "correct" "P" "mirrored" "Gitarre" "4" 0 0 0 723 590 0 3
"4256" "Trommel" "semantic" "1500" "18" 255 1046 "correct" NA "disfluency" "P" "mirrored" "Gitarre" "2" 0 1 1 1046 1248 0 3
"4257" "Trommel" "semantic" "1500" "3" 175 1371 "correct" 1254 "correct" "P" "mirrored" "Gitarre" "1" 0 0 0 1371 1254 0 3
"4258" "Trommel" "semantic" "1500" "16" 339 972 "correct" 1277 "correct" "P" "mirrored" "Gitarre" "4" 0 0 0 972 1277 0 3
"4259" "Trommel" "semantic" "1500" "21" 371 837 "correct" 679 "correct" "P" "mirrored" "Gitarre" "4" 0 0 0 837 679 0 3
"4260" "Trommel" "semantic" "1500" "10" 236 704 "correct" 954 "correct" "P" "mirrored" "Gitarre" "2" 0 0 0 704 954 0 3
"4261" "Trommel" "semantic" "1500" "24" 355 669 "correct" 755 "correct" "P" "mirrored" "Gitarre" "4" 0 0 0 669 755 0 3
"4262" "Trommel" "semantic" "1500" "23" 267 872 "correct" 1098 "correct" "P" "mirrored" "Gitarre" "3" 0 0 0 872 1098 0 3
"4263" "Trommel" "semantic" "1500" "15" 286 824 "correct" 998 "correct" "P" "mirrored" "Gitarre" "3" 0 0 0 824 998 0 3
"4264" "Trommel" "semantic" "1500" "22" 325 779 "correct" 767 "correct" "P" "mirrored" "Gitarre" "3" 0 0 0 779 767 0 3
"4265" "Trommel" "semantic" "1500" "12" 155 1161 "correct" 925 "correct" "P" "mirrored" "Gitarre" "1" 0 0 0 1161 925 0 3
"4266" "Trommel" "semantic" "1500" "7" 276 785 "correct" 867 "correct" "P" "mirrored" "Gitarre" "3" 0 0 0 785 867 0 3
"4267" "Trommel" "semantic" "1500" "1" 214 980 "correct" 993 "correct" "P" "mirrored" "Gitarre" "2" 0 0 0 980 993 0 3
"4268" "Trommel" "semantic" "1500" "11" 177 710 "correct" 601 "correct" "P" "mirrored" "Gitarre" "1" 0 0 0 710 601 0 3
"4269" "Trommel" "semantic" "1500" "9" 205 708 "correct" 1256 "correct" "P" "mirrored" "Gitarre" "2" 0 0 0 708 1256 0 3
"4270" "Trommel" "semantic" "1500" "2" 237 777 "correct" 605 "correct" "P" "mirrored" "Gitarre" "2" 0 0 0 777 605 0 3
"4271" "Trommel" "semantic" "1500" "8" 340 615 "correct" 933 "correct" "P" "mirrored" "Gitarre" "4" 0 0 0 615 933 0 3
"4272" "Trommel" "semantic" "1500" "6" 305 906 "correct" 713 "correct" "P" "mirrored" "Gitarre" "3" 0 0 0 906 713 0 3
"4273" "Trommel" "unrelated" "0" "20" 271 917 "correct" 1369 "correct" "P" "mirrored" "Elefant" "3" 0 0 0 917 1369 0 3
"4274" "Trommel" "unrelated" "0" "11" 307 1533 "correct" 1843 "correct" "P" "mirrored" "Elefant" "3" 0 0 0 1533 1843 0 3
"4275" "Trommel" "unrelated" "0" "18" 381 877 "correct" NA "technical" "P" "mirrored" "Elefant" "4" 0 1 0 877 965 0 3
"4276" "Trommel" "unrelated" "0" "5" 153 986 "correct" 1820 "correct" "P" "mirrored" "Elefant" "1" 0 0 0 986 1820 0 3
"4277" "Trommel" "unrelated" "0" "14" 207 1070 "correct" 1851 "correct" "P" "mirrored" "Elefant" "2" 0 0 0 1070 1851 0 3
"4278" "Trommel" "unrelated" "0" "2" 386 807 "correct" 1161 "correct" "P" "mirrored" "Elefant" "4" 0 0 0 807 1161 0 3
"4279" "Trommel" "unrelated" "0" "12" 281 753 "correct" 1443 "correct" "P" "mirrored" "Elefant" "3" 0 0 0 753 1443 0 3
"4280" "Trommel" "unrelated" "0" "16" 168 948 "correct" 1803 "correct" "P" "mirrored" "Elefant" "1" 0 0 0 948 1803 0 3
"4281" "Trommel" "unrelated" "0" "22" 204 833 "correct" 1335 "correct" "P" "mirrored" "Elefant" "2" 0 0 0 833 1335 0 3
"4282" "Trommel" "unrelated" "0" "4" 281 865 "correct" 1332 "correct" "P" "mirrored" "Elefant" "3" 0 0 0 865 1332 0 3
"4283" "Trommel" "unrelated" "0" "19" 316 1197 "correct" 1801 "correct" "P" "mirrored" "Elefant" "3" 0 0 0 1197 1801 0 3
"4284" "Trommel" "unrelated" "0" "17" 366 1118 "correct" 1811 "correct" "P" "mirrored" "Elefant" "4" 0 0 0 1118 1811 0 3
"4285" "Trommel" "unrelated" "0" "21" 160 955 "correct" 1711 "correct" "P" "mirrored" "Elefant" "1" 0 0 0 955 1711 0 3
"4286" "Trommel" "unrelated" "0" "8" 182 883 "correct" NA "none/false" "P" "mirrored" "Elefant" "1" 0 1 1 883 3000 0 3
"4287" "Trommel" "unrelated" "0" "1" 335 1025 "correct" 1777 "correct" "P" "mirrored" "Elefant" "4" 0 0 0 1025 1777 0 3
"4288" "Trommel" "unrelated" "0" "24" 178 1029 "correct" 1397 "correct" "P" "mirrored" "Elefant" "1" 0 0 0 1029 1397 0 3
"4289" "Trommel" "unrelated" "0" "7" 235 1040 "correct" 1251 "correct" "P" "mirrored" "Elefant" "2" 0 0 0 1040 1251 0 3
"4290" "Trommel" "unrelated" "0" "3" 314 968 "correct" 1623 "correct" "P" "mirrored" "Elefant" "3" 0 0 0 968 1623 0 3
"4291" "Trommel" "unrelated" "0" "6" 217 NA "none/false" 1699 "correct" "P" "mirrored" "Elefant" "2" 1 0 0 895 1699 0 3
"4292" "Trommel" "unrelated" "0" "9" 349 900 "correct" 1678 "correct" "P" "mirrored" "Elefant" "4" 0 0 0 900 1678 0 3
"4293" "Trommel" "unrelated" "0" "10" 376 976 "correct" 1559 "correct" "P" "mirrored" "Elefant" "4" 0 0 0 976 1559 0 3
"4294" "Trommel" "unrelated" "0" "23" 242 NA "none/false" NA "smack" "P" "mirrored" "Elefant" "2" 1 1 1 NA 545 0 3
"4295" "Trommel" "unrelated" "0" "15" 255 818 "correct" 1459 "correct" "P" "mirrored" "Elefant" "2" 0 0 0 818 1459 0 3
"4296" "Trommel" "unrelated" "0" "13" 144 1127 "correct" 2004 "correct" "P" "mirrored" "Elefant" "1" 0 0 0 1127 2004 0 3
"4297" "Trommel" "unrelated" "1500" "21" 355 703 "correct" 742 "correct" "P" "mirrored" "Elefant" "4" 0 0 0 703 742 0 3
"4298" "Trommel" "unrelated" "1500" "20" 194 780 "correct" 785 "correct" "P" "mirrored" "Elefant" "1" 0 0 0 780 785 0 3
"4299" "Trommel" "unrelated" "1500" "15" 329 686 "correct" 840 "correct" "P" "mirrored" "Elefant" "3" 0 0 0 686 840 0 3
"4300" "Trommel" "unrelated" "1500" "6" 376 789 "correct" 712 "correct" "P" "mirrored" "Elefant" "4" 0 0 0 789 712 0 3
"4301" "Trommel" "unrelated" "1500" "24" 267 711 "correct" 778 "correct" "P" "mirrored" "Elefant" "3" 0 0 0 711 778 0 3
"4302" "Trommel" "unrelated" "1500" "11" 236 775 "correct" 639 "correct" "P" "mirrored" "Elefant" "2" 0 0 0 775 639 0 3
